stdout: /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config1874258380/buildkitd.toml --root /tmp/bkbench_sandbox3966378745 --addr unix:///tmp/bkbench_sandbox3966378745/buildkitd.sock --debug --debugaddr 127.0.0.1:35195
stderr: /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config1874258380/buildkitd.toml --root /tmp/bkbench_sandbox3966378745 --addr unix:///tmp/bkbench_sandbox3966378745/buildkitd.sock --debug --debugaddr 127.0.0.1:35195
> StartCmd 2024-09-25 20:02:03.199558326 +0000 UTC m=+7987.176338247 /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config1874258380/buildkitd.toml --root /tmp/bkbench_sandbox3966378745 --addr unix:///tmp/bkbench_sandbox3966378745/buildkitd.sock --debug --debugaddr 127.0.0.1:35195
time="2024-09-25T20:02:03Z" level=debug msg="debug handlers listening at 127.0.0.1:35195"
time="2024-09-25T20:02:03Z" level=info msg="auto snapshotter: using overlayfs"
time="2024-09-25T20:02:03Z" level=warning msg="using host network as the default"
time="2024-09-25T20:02:03Z" level=info msg="found worker \"gkmbzcev8lgwdeefn19z3vx0o\", labels=map[org.mobyproject.buildkit.worker.executor:oci org.mobyproject.buildkit.worker.hostname:9edd8bcdf61d org.mobyproject.buildkit.worker.sandbox:true org.mobyproject.buildkit.worker.snapshotter:overlayfs], platforms=[linux/amd64 linux/arm64 linux/riscv64 linux/ppc64le linux/s390x linux/386 linux/mips64le linux/mips64 linux/arm/v7 linux/arm/v6]"
time="2024-09-25T20:02:03Z" level=info msg="found 1 workers, default=\"gkmbzcev8lgwdeefn19z3vx0o\""
time="2024-09-25T20:02:03Z" level=warning msg="currently, only the default worker can be used."
time="2024-09-25T20:02:03Z" level=info msg="running server on /tmp/bkbench_sandbox3966378745/buildkitd.sock"
time="2024-09-25T20:02:06Z" level=debug msg="session started" spanID=69a1b39fe4ffeeee traceID=b2756c0b3db9d7f4535c88a33844deb4
time="2024-09-25T20:02:06Z" level=debug msg="session started" spanID=51c5d0fed5af6b00 traceID=c072a46a1e757ea0da87c84859baf45d
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=bc714b2c969b434f traceID=f2ca5151a57e97f059e36bfa1a9f8a5f
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=48331e7007d2b7fd traceID=ecad60122bae869a51c7f5da6274e03b
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=11eedc0827ecb34f traceID=4e0acc74232a13696d0f5516727c18a9
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=7fa18c2aae9189a9 traceID=dedefa95e93170f4b118a8be1b119023
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=505f508de49c0cf8 traceID=3855b954a8364fabf1bf1bf86d8b7f1c
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=18f1d6d88141a424 traceID=f26146a1e608b281a9f88528080522fa
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=966d0290712103e2 traceID=5cac4448d89112788b7b55f0a7d79ef6
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=37427ea4f9d3baf8 traceID=7b837d0badd4f5f0096235302380ab54
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=f36cee0eb0693ec0 traceID=101c0420954c1889cf715984d9244d83
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=adca18cc51cdf042 traceID=c650ab554320ce93a9d39e4a1af4b345
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=e6ad81641932f5c7 traceID=35f999c93a527f585b12f1c4fab08228
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=2c41d5955b80fb5f traceID=1444e3ede68aa7be911f546bd86fcfbb
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=94c2df0d810449a7 traceID=993e3cacc03b06045c04af7291f66400
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=3b1d32cb9b5d937e traceID=7a0b94b0aa2e0e4d98088aab87c1d0e3
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=0820177a88518a8a traceID=c8136b656a8144ecf5947e38edc2575d
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=3d6668637237b67f traceID=76aa8942fe1192ab452b9e9a456e1163
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=9c10a99ce9661f89 traceID=bed483a21754b09384ac107afd27faf1
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=25e0d53ad2006be4 traceID=81392125c812fa77209cd2fbfbc6f944
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=6521353d4778da0e traceID=48fcee220868161f932dbad58b2c0f29
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=0dfebf542a8d97b4 traceID=5d685c982e9b018c1f35af4cf752a417
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=30dd1c63d21e6499 traceID=bc73c6d9540dbdc22776fe84b03cc90d
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=79962d7745923fe6 traceID=c7d2e627b44882220de79e391012d3f5
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=39bcf21374053923 traceID=33a4a0d17577edfd7b2ea4ff35c54394
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=4fe21b90465e7fd5 traceID=abe9fe4206ede1e33ae1c4e51a2c51d4
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=4e35ad121e04bb6c traceID=7f6e0e1796b1298e73bff1ab8893667d
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=434154271171252e traceID=7aff13dcb9e73bb2381d98c8e766bd5e
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=627f7cd275509af0 traceID=ccbaaea87508767db84cb824ed99220c
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=52ab81a71532eb03 traceID=c2ac9b1c4e288d7d1447e57a459cb5a9
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=b13e9cc6a44a1383 traceID=140c6875c26c975b917bbd93d749175f
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=55eaf68509cee024 traceID=5e146f78e3b05d4dca8a5a4871ecec9e
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=8641d89198195627 traceID=70360901b488c9b560ee08135a78182c
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=2b8a38f56e505ac7 traceID=230982823337d9d7c1eafc6481450e67
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=8af34c20fe0c0976 traceID=0cd5e60c62ba45ae896090bcd9b7a2a2
time="2024-09-25T20:02:07Z" level=debug msg="session started" spanID=3531355b6a294706 traceID=5816a50099e7af870d35bc0dbaa06a3e
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=c049d1820b21d800 traceID=f8753aa45f19e370fcc4c5b093aa125f
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=6d4956657d7d6792 traceID=5313200c4fe8b3c6a7e7808d3a560a1a
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=f022548720c85bfd traceID=36f00665d0beff652053a9ddc799ca9f
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=688d485c33834705 traceID=4b6c93adb21b489e89d2457928c93516
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=b1b8f4f0a996b6b4 traceID=6e7d422855e5f0732da251cc45289de9
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=b62974b335821f1d traceID=f73937d236a0bf7d2e81060c32957dba
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=7d4b64b4dda38058 traceID=8294a0507e6a432443e5c05f5cd81eb2
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=f5d2baeb62930249 traceID=536721149f3dc4803f15da551e8375f1
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=c5e441117cf2e941 traceID=a0fac926506497832f73e9ffff6f4141
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=83900c8dd4eb6218 traceID=c988d5aeb59c385e66306d7117ff67da
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=1f472d11129e76fe traceID=6555112331f7af308f890ebf2fb76425
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=e69bbd8b0e066340 traceID=94c502b00c25b8cc560adf1cd443b4d9
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=411be1ce3ac4132c traceID=978b995e28a624242d38d466d7623842
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=30cb73a44da1eaa1 traceID=b7fc9813dcebe5720bc9d80744352626
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=d98463de63a3d4cb traceID=0a64d2142cafca18ac8ceeaf967d1092
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=b964b5aadca45dcc traceID=94449c367cce614b4240227a99e6e69e
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=d6e6e8fdf48cf4d6 traceID=202e51dfadceb3c6eb52a1c0cf4a7558
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=35c9d23bf9193495 traceID=be2d92f4b3a83b6c3c52e6979cde2b4d
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=322da92a0492734c traceID=8f8e1b9f3213748f9746b6b625c2c53e
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=799bc259faa73776 traceID=9b7360c52e1cb456537c25ce8236bf45
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=5d5d3b8c8f509188 traceID=cd324a136c629cc364c9b7dd9fe24434
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=7dcd3cd828816d76 traceID=f7c6ccc9fb5e1c513ad0bbe54d474af9
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=0d52e487783f781b traceID=2b0d64afedb29acb6c05a69c7ff2a148
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=73313c3b120f2507 traceID=e4605aec3b960b706e841fc02c00309d
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=b5946c4d16e98787 traceID=47d2643af2cdaec351ef98cf8152157e
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=f70bc2a008697694 traceID=befa52ffbe002006e97fadde84a70c5a
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=d9f3ca80d7449e40 traceID=53000e045473c3ec08b7ebc1c0e3e013
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=f02ca872a2f86c37 traceID=cae35394be36edeed8d6bd74334794a6
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=7a6e98b98220cf0e traceID=3d37833f9d6ebb553b41a66fa3f9fd37
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=99c38d4cc12aa06d traceID=ec17d7450a3afd30018b1056c84d973b
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=56ea2ea42f93fb5e traceID=d8fb63f3f8c0ec8132b2e98a156b676f
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=aaa334634cd1aac4 traceID=dc85ea922c908e9688025c8f29c6c1d1
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=3d39388f889171a9 traceID=d56e5ca962e0017b99f671728c68f9c0
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=4f4e6e814562bf3d traceID=8850b9840cef8bbcd6d767a49d8c06a4
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=0be34c38d40300a9 traceID=8fc6b282274251915f1eb0dfdafec20e
time="2024-09-25T20:02:08Z" level=debug msg="session started" spanID=b1d6edcc5f348ea5 traceID=7834916aed3d423095fd05ad27ab7bcd
