stdout: /buildkit-binaries/pr-5342/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/pr-5342/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config1657845775/buildkitd.toml --root /tmp/bkbench_sandbox4191455666 --addr unix:///tmp/bkbench_sandbox4191455666/buildkitd.sock --debug --debugaddr 127.0.0.1:43177
stderr: /buildkit-binaries/pr-5342/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/pr-5342/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config1657845775/buildkitd.toml --root /tmp/bkbench_sandbox4191455666 --addr unix:///tmp/bkbench_sandbox4191455666/buildkitd.sock --debug --debugaddr 127.0.0.1:43177
> StartCmd 2024-09-23 08:20:51.249632384 +0000 UTC m=+191.698802998 /buildkit-binaries/pr-5342/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/pr-5342/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config1657845775/buildkitd.toml --root /tmp/bkbench_sandbox4191455666 --addr unix:///tmp/bkbench_sandbox4191455666/buildkitd.sock --debug --debugaddr 127.0.0.1:43177
time="2024-09-23T08:20:51Z" level=warning msg="failed to get disk size: no such file or directory"
time="2024-09-23T08:20:51Z" level=warning msg="failed to get disk size: no such file or directory"
time="2024-09-23T08:20:51Z" level=debug msg="debug handlers listening at 127.0.0.1:43177"
time="2024-09-23T08:20:51Z" level=info msg="auto snapshotter: using overlayfs"
time="2024-09-23T08:20:51Z" level=warning msg="using host network as the default"
time="2024-09-23T08:20:51Z" level=info msg="found worker \"au73td1yzvmxtzphbm9vvs2j8\", labels=map[org.mobyproject.buildkit.worker.executor:oci org.mobyproject.buildkit.worker.hostname:851538f90209 org.mobyproject.buildkit.worker.network:host org.mobyproject.buildkit.worker.oci.process-mode:sandbox org.mobyproject.buildkit.worker.sandbox:true org.mobyproject.buildkit.worker.selinux.enabled:false org.mobyproject.buildkit.worker.snapshotter:overlayfs], platforms=[linux/amd64 linux/amd64/v2 linux/amd64/v3 linux/arm64 linux/riscv64 linux/ppc64le linux/s390x linux/386 linux/mips64le linux/mips64 linux/arm/v7 linux/arm/v6]"
time="2024-09-23T08:20:51Z" level=info msg="found 1 workers, default=\"au73td1yzvmxtzphbm9vvs2j8\""
time="2024-09-23T08:20:51Z" level=warning msg="currently, only the default worker can be used."
time="2024-09-23T08:20:51Z" level=info msg="running server on /tmp/bkbench_sandbox4191455666/buildkitd.sock"
time="2024-09-23T08:20:51Z" level=debug msg="session started" spanID=a1fde83794acbeaa traceID=76f02254bea7207dc819d3e4934811f6
time="2024-09-23T08:20:51Z" level=debug msg="session started" spanID=25714e4fcfdfc904 traceID=a3128aedfbb0c8c7252605554e7b94a7
time="2024-09-23T08:20:51Z" level=debug msg="session started" spanID=ab21acef33517f0b traceID=cd8fe17bb869098516374018e5801858
time="2024-09-23T08:20:51Z" level=debug msg="session started" spanID=f9e93ccb1be2a75a traceID=0a91cf69f8cd102d6667eb993f30ae39
time="2024-09-23T08:20:51Z" level=debug msg="session finished: <nil>" spanID=25714e4fcfdfc904 traceID=a3128aedfbb0c8c7252605554e7b94a7
time="2024-09-23T08:20:51Z" level=debug msg="session finished: <nil>" spanID=a1fde83794acbeaa traceID=76f02254bea7207dc819d3e4934811f6
time="2024-09-23T08:20:51Z" level=debug msg="session started" spanID=df50b380b626ba8b traceID=bb07a894d47c517e15df40c735730a77
time="2024-09-23T08:20:51Z" level=debug msg="session started" spanID=86802a0e7bcee8df traceID=3ba0c1a18d2e4a611cb5e4159d20ebbd
time="2024-09-23T08:20:51Z" level=debug msg="session finished: <nil>" spanID=ab21acef33517f0b traceID=cd8fe17bb869098516374018e5801858
time="2024-09-23T08:20:51Z" level=debug msg="session started" spanID=40d553e789db91fd traceID=a3128aedfbb0c8c7252605554e7b94a7
time="2024-09-23T08:20:51Z" level=debug msg="session started" spanID=8ba5d26137898bad traceID=76f02254bea7207dc819d3e4934811f6
time="2024-09-23T08:20:51Z" level=debug msg="session started" spanID=d3338ef01924f3e0 traceID=db31644870f9073e40f8f23f3bf363e9
time="2024-09-23T08:20:51Z" level=debug msg="session started" spanID=974c723df10d0de5 traceID=439e0350c568229e7b6d9868cd5fb8e2
time="2024-09-23T08:20:51Z" level=debug msg="session started" spanID=6ef84d0c54d23776 traceID=08be53e511fbb19cb99f1ab5775714aa
time="2024-09-23T08:20:51Z" level=debug msg="session started" spanID=28e881fbda02d7c9 traceID=9e0d36954fe9cea73c6a72dd9ab4153b
time="2024-09-23T08:20:51Z" level=debug msg="session started" spanID=b9a37a4c259149dc traceID=0387bfe033d5ae09e09f52e83048115e
time="2024-09-23T08:20:51Z" level=debug msg="session started" spanID=b57ed94bf026c454 traceID=cd8fe17bb869098516374018e5801858
time="2024-09-23T08:20:51Z" level=debug msg="session started" spanID=a8085eafb7d53e40 traceID=a811efde7b698b68706df8d4168b83b5
time="2024-09-23T08:20:51Z" level=debug msg="session started" spanID=8669a89ad619aafc traceID=52c8b94b5647c814c9000e493e336cae
time="2024-09-23T08:20:51Z" level=debug msg="session started" spanID=96824eadd06fe382 traceID=bb07a894d47c517e15df40c735730a77
time="2024-09-23T08:20:51Z" level=debug msg="session started" spanID=d096f4227afbc8af traceID=0b7c5b4342d1f3424aa5034fdb7d58e9
time="2024-09-23T08:20:51Z" level=debug msg="session finished: <nil>" spanID=df50b380b626ba8b traceID=bb07a894d47c517e15df40c735730a77
time="2024-09-23T08:20:51Z" level=debug msg="session finished: <nil>" spanID=f9e93ccb1be2a75a traceID=0a91cf69f8cd102d6667eb993f30ae39
time="2024-09-23T08:20:51Z" level=debug msg="session finished: <nil>" spanID=86802a0e7bcee8df traceID=3ba0c1a18d2e4a611cb5e4159d20ebbd
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=97e9ef10a3cddc31 traceID=3ba0c1a18d2e4a611cb5e4159d20ebbd
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=8183b004b7673224 traceID=d62b10aab7a66c420679213feb7f1c0d
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=40cc2048a6e91f03 traceID=862f4139dd98c0728cc59703100aba11
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=ba57b75557667afc traceID=0a91cf69f8cd102d6667eb993f30ae39
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=57ef862372f9fa33 traceID=6c7dbe26ffd95682b6e636799fe35ec4
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=a5627f8005b30521 traceID=a9af8b6c6e35452efd60ee9d4b7c4e2b
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=971b9b0d7a125343 traceID=e99464deb271de4a828f2e402091a7ca
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=290c7afba716d94a traceID=ad86ae4c44c0dade3e1aae96972f37d7
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=c617954e4d095601 traceID=ccf3fcdcd36bd03541a8763b00665294
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=b3d8c13985829239 traceID=532e56a286be2d4a3101b66b0ffe66be
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=558dc37ad5774f56 traceID=a91d7198d14596aa8714c531f64b336e
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=702476de5d608961 traceID=f5f50e2508d0e3e4f6a63dfd8acfe13c
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=1cbc70a5297257ee traceID=8c6eccb534d1930c769a26c0e50bce83
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=451e1c0211c4c72a traceID=33fff86fba5f38432b633f2c1d1271eb
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=39c30f6cb83ff7ce traceID=076304e44b11f9b96b7c863162adc16e
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=8b1c05366de1756c traceID=2f626ba44e2aef59a4220b630b777f1e
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=4f072d4f8d62fd90 traceID=e84fa117b661b10f089426e7168630c1
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=83ddac1da933a469 traceID=4439d63a80bb3de337f5e427b02f443a
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=83a979bdf77f5926 traceID=7c4bd06566750568c8f4b0e8fd42a03e
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=1830bb6cc2e2ba0b traceID=fff2644bf79b7fb7c889e7dd5a28edc4
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=dcebb6a64d0e0c7f traceID=409664227938d64bf3f175a5399d51ba
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=cd281ce8f0ca64c6 traceID=f5b6439ed30811d16fd8fb1a9bfa0f71
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=ec854bf4397eb569 traceID=ae720b0358395bf07fd3436bab9db739
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=731d899135c501f7 traceID=bb80cb909b6c5eec407f293f81469fc2
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=27819b2d3923c252 traceID=c137c84ef1a42684ea86c5cf387f75c1
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=fc1f2bd07ffbee48 traceID=68fc07f41ec8fced574a79ee44c74c50
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=5ed77c89682a51af traceID=be7dc440b04c521d029323c90ce36e01
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=379d61fbe444aa4a traceID=5b6417b9c3e5e64a507ac4cae214540e
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=1e4aeecbf369af82 traceID=03f94d43576f0a520012600361627dc8
time="2024-09-23T08:20:52Z" level=debug msg="session finished: <nil>" spanID=28e881fbda02d7c9 traceID=9e0d36954fe9cea73c6a72dd9ab4153b
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=b13bb6522d73b920 traceID=372837c8b11afe1acfcd2d68c3153e21
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=b383b49310ea9cdf traceID=e336b8a02f3ce5134f5896b7db4b048e
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=4eaf0297687ca0d4 traceID=f7f2ff11f3b8bf043bc6959d1b06057b
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=9806510ca0cd0dbf traceID=51b26dc346a22cdfdb13e72db95093ee
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=97619101e2832c51 traceID=10ab3e279255bc342727c1cc2398ff44
time="2024-09-23T08:20:52Z" level=debug msg="session started" spanID=0992719281dbf3e1 traceID=b018d7a6e6c4cdc84e5563e6864c57db
