stdout: /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config3599207850/buildkitd.toml --root /tmp/bkbench_sandbox2978381154 --addr unix:///tmp/bkbench_sandbox2978381154/buildkitd.sock --debug --debugaddr 127.0.0.1:46789
stderr: /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config3599207850/buildkitd.toml --root /tmp/bkbench_sandbox2978381154 --addr unix:///tmp/bkbench_sandbox2978381154/buildkitd.sock --debug --debugaddr 127.0.0.1:46789
> StartCmd 2024-09-18 13:07:34.532681129 +0000 UTC m=+3538.389178219 /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config3599207850/buildkitd.toml --root /tmp/bkbench_sandbox2978381154 --addr unix:///tmp/bkbench_sandbox2978381154/buildkitd.sock --debug --debugaddr 127.0.0.1:46789
time="2024-09-18T13:07:34Z" level=debug msg="debug handlers listening at 127.0.0.1:46789"
time="2024-09-18T13:07:34Z" level=info msg="auto snapshotter: using overlayfs"
time="2024-09-18T13:07:34Z" level=warning msg="using host network as the default"
time="2024-09-18T13:07:34Z" level=info msg="found worker \"rrxobo4ucs4dd0usdbcb7hupq\", labels=map[org.mobyproject.buildkit.worker.executor:oci org.mobyproject.buildkit.worker.hostname:14ed7e5a3664 org.mobyproject.buildkit.worker.sandbox:true org.mobyproject.buildkit.worker.snapshotter:overlayfs], platforms=[linux/amd64 linux/arm64 linux/riscv64 linux/ppc64le linux/s390x linux/386 linux/mips64le linux/mips64 linux/arm/v7 linux/arm/v6]"
time="2024-09-18T13:07:34Z" level=info msg="found 1 workers, default=\"rrxobo4ucs4dd0usdbcb7hupq\""
time="2024-09-18T13:07:34Z" level=warning msg="currently, only the default worker can be used."
time="2024-09-18T13:07:34Z" level=info msg="running server on /tmp/bkbench_sandbox2978381154/buildkitd.sock"
time="2024-09-18T13:07:36Z" level=debug msg="session started" spanID=3e2494aef7bd10e5 traceID=486fdfe5ea8437fdb3754abd52f4eda4
time="2024-09-18T13:07:37Z" level=debug msg="session started" spanID=8b3f5a10158a14ac traceID=71d07c29fefc38c6b478f07a0f732e56
time="2024-09-18T13:07:37Z" level=debug msg="session started" spanID=f590e39117cf42f9 traceID=7a41def432747e9e55e4d65cf161a1b4
time="2024-09-18T13:07:38Z" level=debug msg="session started" spanID=0b6dc74983c80c6a traceID=3b7300857bfa80dd7ed2580f1c643bc6
time="2024-09-18T13:07:38Z" level=debug msg="session started" spanID=5b834fdacf2c8ef6 traceID=a7a5a762ad4b65211b5f3da70ac0fa1d
