stdout: /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config2568534215/buildkitd.toml --root /tmp/bkbench_sandbox1398439306 --addr unix:///tmp/bkbench_sandbox1398439306/buildkitd.sock --debug --debugaddr 127.0.0.1:39581
stderr: /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config2568534215/buildkitd.toml --root /tmp/bkbench_sandbox1398439306 --addr unix:///tmp/bkbench_sandbox1398439306/buildkitd.sock --debug --debugaddr 127.0.0.1:39581
> StartCmd 2024-09-18 13:08:55.892740489 +0000 UTC m=+3619.749237579 /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config2568534215/buildkitd.toml --root /tmp/bkbench_sandbox1398439306 --addr unix:///tmp/bkbench_sandbox1398439306/buildkitd.sock --debug --debugaddr 127.0.0.1:39581
time="2024-09-18T13:08:55Z" level=debug msg="debug handlers listening at 127.0.0.1:39581"
time="2024-09-18T13:08:55Z" level=info msg="auto snapshotter: using overlayfs"
time="2024-09-18T13:08:55Z" level=warning msg="using host network as the default"
time="2024-09-18T13:08:55Z" level=info msg="found worker \"jdtdbirm5u6ds278hdslqaeb3\", labels=map[org.mobyproject.buildkit.worker.executor:oci org.mobyproject.buildkit.worker.hostname:14ed7e5a3664 org.mobyproject.buildkit.worker.sandbox:true org.mobyproject.buildkit.worker.snapshotter:overlayfs], platforms=[linux/amd64 linux/arm64 linux/riscv64 linux/ppc64le linux/s390x linux/386 linux/mips64le linux/mips64 linux/arm/v7 linux/arm/v6]"
time="2024-09-18T13:08:55Z" level=info msg="found 1 workers, default=\"jdtdbirm5u6ds278hdslqaeb3\""
time="2024-09-18T13:08:55Z" level=warning msg="currently, only the default worker can be used."
time="2024-09-18T13:08:55Z" level=info msg="running server on /tmp/bkbench_sandbox1398439306/buildkitd.sock"
time="2024-09-18T13:08:58Z" level=debug msg="session started" spanID=ca4ffe8d1d2723db traceID=50fc4c0aaea3e8c728b5b5cc74774f02
time="2024-09-18T13:08:59Z" level=debug msg="session started" spanID=3d857f069c784be6 traceID=10e3ca89197da2f45dff6ed10f6c9e0a
time="2024-09-18T13:08:59Z" level=debug msg="session started" spanID=76a36c81f26948fa traceID=8d25d04010d2cd8e8e4fc84551514d59
time="2024-09-18T13:08:59Z" level=debug msg="session started" spanID=121ed133a0a454bb traceID=11d5b7880e17f0bd33c368beadc7a178
time="2024-09-18T13:09:00Z" level=debug msg="session started" spanID=fccd8d8b1fc48796 traceID=1ae9d189e0c2c7725526b9bf34417083
time="2024-09-18T13:09:00Z" level=debug msg="session started" spanID=251f535809d1e481 traceID=68f68c03d3a759ee284d8670b095a85d
time="2024-09-18T13:09:00Z" level=debug msg="session started" spanID=31cb76ccaf65c780 traceID=225b7e9d330ee69511ffe61cb3296c7d
