stdout: /buildkit-binaries/2024-09-13/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/2024-09-13/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config3696606790/buildkitd.toml --root /tmp/bkbench_sandbox910122897 --addr unix:///tmp/bkbench_sandbox910122897/buildkitd.sock --debug --debugaddr 127.0.0.1:46227
stderr: /buildkit-binaries/2024-09-13/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/2024-09-13/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config3696606790/buildkitd.toml --root /tmp/bkbench_sandbox910122897 --addr unix:///tmp/bkbench_sandbox910122897/buildkitd.sock --debug --debugaddr 127.0.0.1:46227
> StartCmd 2024-09-19 11:21:31.762129912 +0000 UTC m=+184.259127052 /buildkit-binaries/2024-09-13/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/2024-09-13/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config3696606790/buildkitd.toml --root /tmp/bkbench_sandbox910122897 --addr unix:///tmp/bkbench_sandbox910122897/buildkitd.sock --debug --debugaddr 127.0.0.1:46227
time="2024-09-19T11:21:31Z" level=warning msg="failed to get disk size: no such file or directory"
time="2024-09-19T11:21:31Z" level=warning msg="failed to get disk size: no such file or directory"
time="2024-09-19T11:21:31Z" level=debug msg="debug handlers listening at 127.0.0.1:46227"
time="2024-09-19T11:21:31Z" level=info msg="auto snapshotter: using overlayfs"
time="2024-09-19T11:21:31Z" level=warning msg="using host network as the default"
time="2024-09-19T11:21:31Z" level=info msg="found worker \"iwwf11anikccv9lh5kpte9n99\", labels=map[org.mobyproject.buildkit.worker.executor:oci org.mobyproject.buildkit.worker.hostname:9e4381d34725 org.mobyproject.buildkit.worker.network:host org.mobyproject.buildkit.worker.oci.process-mode:sandbox org.mobyproject.buildkit.worker.sandbox:true org.mobyproject.buildkit.worker.selinux.enabled:false org.mobyproject.buildkit.worker.snapshotter:overlayfs], platforms=[linux/amd64 linux/amd64/v2 linux/amd64/v3 linux/arm64 linux/riscv64 linux/ppc64le linux/s390x linux/386 linux/mips64le linux/mips64 linux/arm/v7 linux/arm/v6]"
time="2024-09-19T11:21:31Z" level=info msg="found 1 workers, default=\"iwwf11anikccv9lh5kpte9n99\""
time="2024-09-19T11:21:31Z" level=warning msg="currently, only the default worker can be used."
time="2024-09-19T11:21:31Z" level=info msg="running server on /tmp/bkbench_sandbox910122897/buildkitd.sock"
time="2024-09-19T11:21:31Z" level=debug msg="session started" spanID=90d4b08c397a797e traceID=3a0e21dca28da3d30abc98f5b70fbf2b
time="2024-09-19T11:21:31Z" level=debug msg="session started" spanID=acec790f37afd482 traceID=ea42d0f60c8c0dd5772914d8b721ad19
time="2024-09-19T11:21:32Z" level=debug msg="session finished: <nil>" spanID=90d4b08c397a797e traceID=3a0e21dca28da3d30abc98f5b70fbf2b
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=7bf90fd55a0fb058 traceID=3c26fd7e348fe983c4f56222b6b715c4
time="2024-09-19T11:21:32Z" level=debug msg="session finished: <nil>" spanID=acec790f37afd482 traceID=ea42d0f60c8c0dd5772914d8b721ad19
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=c9756f9d7054b732 traceID=3a0e21dca28da3d30abc98f5b70fbf2b
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=f813e62130de505b traceID=0ff260bb70c2248120f791cfaa76b9bb
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=3f8d1e374bd00deb traceID=c69cb84640bceb07b9cf4274dcbfb649
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=3680fbc1fee00022 traceID=e94a2e5b6cefe578a413d02047c86ef5
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=352838def0865fc5 traceID=a53a1ac4eae291a5c4a5975baa966893
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=f127bf4a63839d63 traceID=ea42d0f60c8c0dd5772914d8b721ad19
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=b60353b617427518 traceID=9c914bdf1cdffcccfb3936f5f57718ce
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=42e2decd3cf73512 traceID=540fb35f7763f63f65c3b5a3833cbc90
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=e8c5d9173b5dbdd2 traceID=7a74e5d0a3e41e56e2dc66ddc532d320
time="2024-09-19T11:21:32Z" level=debug msg="session finished: <nil>" spanID=7bf90fd55a0fb058 traceID=3c26fd7e348fe983c4f56222b6b715c4
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=8d8d2d95d043718c traceID=dab475f5f38e59c33e3f9c56927c23c8
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=358d383cb676b177 traceID=66a313b532a9b3297a82d067e6a4c0e1
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=43a2dcd132f5b3c2 traceID=232a328493108585b15aebf34cccdd6a
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=84c571c54c9cc721 traceID=c53f591eb085c48349c0983a9ccb06b1
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=7ddbaca4e621a835 traceID=a86e2a213877c1675f521f9e5ecd5a50
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=e228387baff885d2 traceID=25cbc1afc5e035d7fed9b3cf88fc4d4f
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=8f2f948fe7dbbc23 traceID=b97dc46c7f47abd5707a335e24a6aca6
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=7813b522d8fc91c7 traceID=978f801424b9198efec074a86fe6b42a
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=2bd09b1a071bd112 traceID=bd198b8f982644f7e754b36e87fa3a25
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=a3f223aabc75fc71 traceID=0f569ca9f1bb9ca49c178cf320b6fcf7
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=361476018c580dd2 traceID=08cafdee4801860a606be2caf0394dc2
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=017bd697d35ec186 traceID=d893ec17465a7dabd01fa29039e32d1a
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=d6c5d8a49e9c3799 traceID=c0a56dd32a2f60b33a57eba56cdb738e
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=ef8a11a7e4716b93 traceID=237bfb0a786360d98394cd83822c539e
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=4d43251e49e9e21f traceID=9a95cec4b2430a31cd28f608ab122155
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=545cd93d3d8e298e traceID=7fba6c23582106123313131cd059623d
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=eadb52c0a1aa2674 traceID=3c26fd7e348fe983c4f56222b6b715c4
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=81d028a829e0905d traceID=42e7aa966f8deafea6c3f74db1901a27
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=7ab54dcd220c18e4 traceID=37129b84f476cc2a6921d8ce68d64421
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=47af17d0b3c02b46 traceID=f4446b4e064e89fe4ab045d072a5115d
time="2024-09-19T11:21:32Z" level=debug msg="session finished: <nil>" spanID=f813e62130de505b traceID=0ff260bb70c2248120f791cfaa76b9bb
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=6026d05832e53b61 traceID=f816cd5ecfd790f57da321bdd5c3206a
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=8486908f48948ad6 traceID=5001d2a001320bf62f86ce1079b954c3
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=1cd42fa3abfffa8d traceID=acaa8d7537c527f09f225f75935278a7
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=9a96a388ad75e36d traceID=3b74ca596144cf1c258979c13d7a4197
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=b9f0deaaabf000bd traceID=36cb8de083c940daaf57b1505a7ae55e
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=8913c01c4ea941f8 traceID=a40c23e5cc30f0219287c28020de992d
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=94abc0a9c2d690c7 traceID=d486f084a6c4e5a4ec220f9db4c50f57
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=018a64ecf5fc59c7 traceID=c5826e897334cf0be9cad7865ddc7553
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=4e807041f3326397 traceID=b9bed2773663d4b3565713e4155a62ee
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=3a1309d88f19278f traceID=b43b0981e1a649290ece370dfc4d898d
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=bd116e57c92e2f4b traceID=16e3ff62e726f0300fd720616cfa4f67
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=6880325864d22b22 traceID=ca618ced4e1354a6e993a4e9a9f91db8
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=ba7e5af797d9665c traceID=1f118f0983bafe9e55efcd1ee76525e4
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=79d08adada478615 traceID=490e40119b00b3f38eff647d854ec35d
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=65c007f0e37ec25a traceID=4b426f816ed5a9464e11e0eb76281ec1
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=0450a0228874c4f1 traceID=ba74ec7028c6b3d0883b780517a46a9b
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=5f9df8e8fccede24 traceID=720649a6b9ea6415d966b3ff1d5ec15a
time="2024-09-19T11:21:32Z" level=debug msg="session started" spanID=eaf4572dc6591bec traceID=8892886d594a29bf0a1f88e51ce51512
