stdout: /buildkit-binaries/2024-09-13/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/2024-09-13/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config2188156609/buildkitd.toml --root /tmp/bkbench_sandbox838697383 --addr unix:///tmp/bkbench_sandbox838697383/buildkitd.sock --debug --debugaddr 127.0.0.1:44355
stderr: /buildkit-binaries/2024-09-13/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/2024-09-13/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config2188156609/buildkitd.toml --root /tmp/bkbench_sandbox838697383 --addr unix:///tmp/bkbench_sandbox838697383/buildkitd.sock --debug --debugaddr 127.0.0.1:44355
> StartCmd 2024-09-19 11:21:44.969562867 +0000 UTC m=+197.466559967 /buildkit-binaries/2024-09-13/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/2024-09-13/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config2188156609/buildkitd.toml --root /tmp/bkbench_sandbox838697383 --addr unix:///tmp/bkbench_sandbox838697383/buildkitd.sock --debug --debugaddr 127.0.0.1:44355
time="2024-09-19T11:21:45Z" level=warning msg="failed to get disk size: no such file or directory"
time="2024-09-19T11:21:45Z" level=warning msg="failed to get disk size: no such file or directory"
time="2024-09-19T11:21:45Z" level=debug msg="debug handlers listening at 127.0.0.1:44355"
time="2024-09-19T11:21:45Z" level=info msg="auto snapshotter: using overlayfs"
time="2024-09-19T11:21:45Z" level=warning msg="using host network as the default"
time="2024-09-19T11:21:45Z" level=info msg="found worker \"cpcd69vxmf20huhxm2puh2lkj\", labels=map[org.mobyproject.buildkit.worker.executor:oci org.mobyproject.buildkit.worker.hostname:9e4381d34725 org.mobyproject.buildkit.worker.network:host org.mobyproject.buildkit.worker.oci.process-mode:sandbox org.mobyproject.buildkit.worker.sandbox:true org.mobyproject.buildkit.worker.selinux.enabled:false org.mobyproject.buildkit.worker.snapshotter:overlayfs], platforms=[linux/amd64 linux/amd64/v2 linux/amd64/v3 linux/arm64 linux/riscv64 linux/ppc64le linux/s390x linux/386 linux/mips64le linux/mips64 linux/arm/v7 linux/arm/v6]"
time="2024-09-19T11:21:45Z" level=info msg="found 1 workers, default=\"cpcd69vxmf20huhxm2puh2lkj\""
time="2024-09-19T11:21:45Z" level=warning msg="currently, only the default worker can be used."
time="2024-09-19T11:21:45Z" level=info msg="running server on /tmp/bkbench_sandbox838697383/buildkitd.sock"
time="2024-09-19T11:21:45Z" level=debug msg="session started" spanID=f25a888c47b7be46 traceID=107e706522e4893d051ae1fe268d32b1
time="2024-09-19T11:21:45Z" level=debug msg="session started" spanID=18def43e94dce6e5 traceID=24f7ad1353f0ff6e8609ff2786d00106
time="2024-09-19T11:21:45Z" level=debug msg="session finished: <nil>" spanID=18def43e94dce6e5 traceID=24f7ad1353f0ff6e8609ff2786d00106
time="2024-09-19T11:21:45Z" level=debug msg="session finished: <nil>" spanID=f25a888c47b7be46 traceID=107e706522e4893d051ae1fe268d32b1
time="2024-09-19T11:21:45Z" level=debug msg="session started" spanID=674b7221f9e1de3d traceID=4027a0f28d1e5c65ab9a20c2e0f55d32
time="2024-09-19T11:21:45Z" level=debug msg="session started" spanID=82c0ce405682ad31 traceID=80c9d15ef800e2fc237b2c2421c52d5a
time="2024-09-19T11:21:45Z" level=debug msg="session started" spanID=0d2081008f7ca25b traceID=2e9ae6a7d013bd77fe706f32762808f3
time="2024-09-19T11:21:45Z" level=debug msg="session started" spanID=78d107eae764e6b1 traceID=0cc0abbde727b61406abe78e0f88f9b3
time="2024-09-19T11:21:45Z" level=debug msg="session started" spanID=1a385e767de58442 traceID=d9264af84ad3ff44d0749476b936eeba
time="2024-09-19T11:21:45Z" level=debug msg="session started" spanID=9c1cc8157edc285e traceID=b7fe2fd153a259cef463478859122bff
time="2024-09-19T11:21:45Z" level=debug msg="session started" spanID=0d88cb105d78486b traceID=e61fa66b39f384a97b0121d4315fd86c
time="2024-09-19T11:21:45Z" level=debug msg="session started" spanID=589bd32ae2adf7a6 traceID=a5671af7233d7bb982435d2d9239b09c
time="2024-09-19T11:21:45Z" level=debug msg="session started" spanID=354ff44c0035fcc1 traceID=0378e7992976cdf19b149837edb69fe8
time="2024-09-19T11:21:45Z" level=debug msg="session started" spanID=a2609382a8d1616d traceID=0eb828d3fcf2174971dd4ab21606aeb5
time="2024-09-19T11:21:45Z" level=debug msg="session started" spanID=5aa3b5b5f35d6b8e traceID=d89fc921cedfbfaa5d504d6761f19357
time="2024-09-19T11:21:45Z" level=debug msg="session started" spanID=cf3901c62a67f4a7 traceID=24f7ad1353f0ff6e8609ff2786d00106
time="2024-09-19T11:21:45Z" level=debug msg="session started" spanID=0f12998f4f323dca traceID=ef6e05634681b99a6e8ffa94e73bc6e6
time="2024-09-19T11:21:45Z" level=debug msg="session started" spanID=5ec80752aa059c1e traceID=7eb59ee563b4e02e600f6d0a78e49321
time="2024-09-19T11:21:45Z" level=debug msg="session started" spanID=97155bc36fb33c9c traceID=4a1dbe5a8fc9a013de80509787bad01c
time="2024-09-19T11:21:45Z" level=debug msg="session started" spanID=a1fbff88c56b3afb traceID=0fe158578ae425b86f9df3d8d224d606
time="2024-09-19T11:21:45Z" level=debug msg="session started" spanID=652b4bac3fcd4261 traceID=f08b1a981d4512e0ad5758a8959a2ad3
time="2024-09-19T11:21:45Z" level=debug msg="session started" spanID=2cd12fae4ddb5619 traceID=a007ad557bd2a7998bb3ef8cd713cb11
time="2024-09-19T11:21:45Z" level=debug msg="session started" spanID=8a60d1ae0309ddbc traceID=0cc0abbde727b61406abe78e0f88f9b3
time="2024-09-19T11:21:45Z" level=debug msg="session started" spanID=5cd55f9dccb5a347 traceID=107e706522e4893d051ae1fe268d32b1
time="2024-09-19T11:21:45Z" level=debug msg="session started" spanID=fd12f84a57f6e848 traceID=36a7661eb19ff0043bfd3250009331fb
time="2024-09-19T11:21:45Z" level=debug msg="session started" spanID=e3381b34e8cf15ad traceID=86ee830fc1d804d3676e5830a0786e43
time="2024-09-19T11:21:45Z" level=debug msg="session started" spanID=1973c50c95a1f84b traceID=2602e4ce10f914b03853eb96f7e9f818
time="2024-09-19T11:21:45Z" level=debug msg="session started" spanID=039422a9029def59 traceID=434cfb0e4ebddc7a4db41a46e59c4263
time="2024-09-19T11:21:45Z" level=debug msg="session started" spanID=da6a551c4361109c traceID=0a200b8ca022344320d6591fc545dc8a
time="2024-09-19T11:21:45Z" level=debug msg="session finished: <nil>" spanID=78d107eae764e6b1 traceID=0cc0abbde727b61406abe78e0f88f9b3
time="2024-09-19T11:21:45Z" level=debug msg="session started" spanID=8016ebbd08953227 traceID=d62b71342355221e2e506161a1f69422
time="2024-09-19T11:21:45Z" level=debug msg="session started" spanID=97000c379f23688a traceID=aed199a764000d721432cd1fcd29f8ac
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=be10beb026fb74de traceID=412360e0a78832b35b1fef2563626260
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=ad94f7500917f52d traceID=de11417e9a732ea022c86109e55072f6
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=f31d08a3ad3616be traceID=2ce2f7a52400605b726b2d576877c488
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=5a44b36264870af4 traceID=335b3adf2ebd6d507982513beeac628d
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=f078be1153c694ba traceID=2f13ff9459b4015b5dee9b1c56328a8d
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=eb14504ea1129d40 traceID=d977027a6ef7bbcdc1129bb93bc6b695
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=d8c4fa3ac9d21506 traceID=58df60aff361e074bc308232619c4c3e
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=c9e9f48389f8ac68 traceID=0713468ec25b6957eb8ac62a004bb2e8
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=a0cd6b0f2e826476 traceID=c75f1c6e7dea88c2b37aa6dca194b0dd
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=039797725442d6a9 traceID=6933282acb947c51af6252045f5a95d2
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=65b83776a8a2e7a5 traceID=e658ea8f86d6c99c2a05a81dfec34500
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=685e4093cb666860 traceID=6bf173a29d3523facde338cd7bbcfb59
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=1101ece81d0e9c47 traceID=a6a3f9b0960290687fb6fdad7e2cdf15
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=24a12d56eef8aa47 traceID=b51463f74de09408c3896130464ab51e
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=9a9965cf108de461 traceID=d07f411432f48a7cea915738e628d673
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=125206034f367fbe traceID=11a52a6660c2a136c8b50cbefb677534
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=0d24b9fb2aaffadf traceID=bc985cfabfe61bd85be0aa26c0e6ed74
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=8eb70304afe73720 traceID=a467d63c2a2c37047bfea6b3e292e64f
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=f01aef792b11ad5d traceID=00b8e5cfd8d306bcd684693e4101ec18
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=f9c245fad5594fb6 traceID=270c94e2609ebde609e163bbf8232f1d
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=85f3d7014297b646 traceID=de93cdfd1c11b874965c43f1f4d1aab9
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=b881368a748545f8 traceID=0e1c6b40461a195c253bf4819709db8c
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=0e3379ee45a7cf6e traceID=0e84328a778f7dfb3b1142e7fad32ff8
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=9791b469f5a27f3c traceID=bb8e0b51504d4435a823b88b6fe9590b
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=43ee81b9d4cc2427 traceID=3f76d30e52261a32e45323ce3c373db3
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=9358df5276243368 traceID=d7ff051fa775460574eecf28c9f6b174
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=6464d423a47dad0f traceID=80bd7297eee602397c7f0c1fe93890d0
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=4bb7e74f66be2272 traceID=900caddd602f83fa33d217e1b5dc7843
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=366487cc3e2c0824 traceID=d88d760ec3c87031ec5c0294c30756fe
time="2024-09-19T11:21:46Z" level=debug msg="session finished: <nil>" spanID=0d2081008f7ca25b traceID=2e9ae6a7d013bd77fe706f32762808f3
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=7e75e093b8b25e9e traceID=c3a75f8e7fe5b2162e4dbaa3572e3c1d
time="2024-09-19T11:21:46Z" level=debug msg="session finished: <nil>" spanID=82c0ce405682ad31 traceID=80c9d15ef800e2fc237b2c2421c52d5a
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=9fb3b0312f0c50f0 traceID=873835faedb91904d0c78e04bb8d535b
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=e11f474494b81564 traceID=23f5572aa21a6ce7651045a0ef448750
time="2024-09-19T11:21:46Z" level=debug msg="session finished: <nil>" spanID=354ff44c0035fcc1 traceID=0378e7992976cdf19b149837edb69fe8
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=68c30dd0cac8f2b7 traceID=5e1f248c32d80f803a45714c57e08202
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=66b33e987e05a54b traceID=41fc9b320f49d5ab8282980b262d4cc7
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=57c696f1df47c023 traceID=6eb639c89e13960941d8e7fabdecf91b
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=a55c01b2a795a226 traceID=47be06ce2cedc0e381d7b101217335e2
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=81c82e630c9e93ee traceID=123c42c8174fb1097bca56c3f2546e72
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=f0997296595bd383 traceID=b93113b5f4f4bc20de5689cba215ad7c
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=bd2578e5ba2df050 traceID=d25bea2633a3870f2dee0853dc36ead2
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=235bcd184180d4f0 traceID=bc42820be8b363e3f5aa8539e0667b87
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=a889ea34ef0300d9 traceID=16c63f9b0d2e0199e1208ee8a5875406
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=f835e80536e3d746 traceID=d7fe2da930cebdb27f841900bd0b141a
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=57ed2c217fb9dea3 traceID=874bb8ce9a9673ed93073731d3d61e8d
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=920b30a465633d8f traceID=f80861accbd6f7ba807ce236c9993372
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=09911c2454f1453b traceID=31ca2516ca154f872a1abc74136efb6f
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=68733cd2014e5e22 traceID=7e1316c67a4e622be089684108519e71
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=c816f809c9766a95 traceID=dfbf3803630c01e2eb0797ffae5c6b9f
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=a3c6e0b034a38da4 traceID=d658e8c10c55cd137f9c3b62f58e3a70
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=7465a025b85288a1 traceID=25fec0f674c77245f826db6c4532bbd6
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=35ef4376eed80f0d traceID=3f9cb9af99c77422f3d981fac8c96b5f
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=556829c240180816 traceID=ce8fefdce9b61a86e69b1916cfe9bdc4
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=bbbbe2fc2b5585bc traceID=15e3f27dde1e9a2ea782adb8e4a797b5
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=958f8a9ac0b135c9 traceID=19e2d5c135bd5dca664dc57fe40389a3
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=c2e7b922a779d9cb traceID=cb31eab3c62b6cf9324185f0c3857233
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=c2d3dc0cdfa9ca62 traceID=1c6c6cfe30a8119e36d17293fa2d02bb
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=b58d96b4af3a8756 traceID=9aaf62b49255bbe22b44cc88c88c4a8b
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=3092082e051184be traceID=2026d59a9b6fe9d07fc68516d0f8d05b
time="2024-09-19T11:21:46Z" level=debug msg="session started" spanID=87bc516cde4d4900 traceID=44555b68130ac8642a5a181001bae641
