stdout: /buildkit-binaries/v0.9.0/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.0/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config3968868718/buildkitd.toml --root /tmp/bkbench_sandbox328230559 --addr unix:///tmp/bkbench_sandbox328230559/buildkitd.sock --debug --debugaddr 127.0.0.1:36013
stderr: /buildkit-binaries/v0.9.0/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.0/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config3968868718/buildkitd.toml --root /tmp/bkbench_sandbox328230559 --addr unix:///tmp/bkbench_sandbox328230559/buildkitd.sock --debug --debugaddr 127.0.0.1:36013
> StartCmd 2024-09-18 15:44:41.209823766 +0000 UTC m=+3310.663930703 /buildkit-binaries/v0.9.0/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.0/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config3968868718/buildkitd.toml --root /tmp/bkbench_sandbox328230559 --addr unix:///tmp/bkbench_sandbox328230559/buildkitd.sock --debug --debugaddr 127.0.0.1:36013
time="2024-09-18T15:44:41Z" level=debug msg="debug handlers listening at 127.0.0.1:36013"
time="2024-09-18T15:44:41Z" level=info msg="auto snapshotter: using overlayfs"
time="2024-09-18T15:44:41Z" level=warning msg="using host network as the default"
time="2024-09-18T15:44:41Z" level=info msg="found worker \"korpad8avwjfhatbfl1jr07b9\", labels=map[org.mobyproject.buildkit.worker.executor:oci org.mobyproject.buildkit.worker.hostname:062afabe4c0b org.mobyproject.buildkit.worker.sandbox:true org.mobyproject.buildkit.worker.snapshotter:overlayfs], platforms=[linux/amd64 linux/arm64 linux/riscv64 linux/ppc64le linux/s390x linux/386 linux/mips64le linux/mips64 linux/arm/v7 linux/arm/v6]"
time="2024-09-18T15:44:41Z" level=info msg="found 1 workers, default=\"korpad8avwjfhatbfl1jr07b9\""
time="2024-09-18T15:44:41Z" level=warning msg="currently, only the default worker can be used."
time="2024-09-18T15:44:41Z" level=info msg="running server on /tmp/bkbench_sandbox328230559/buildkitd.sock"
time="2024-09-18T15:44:43Z" level=debug msg="session started" spanID=4bb6cfac8a8952cf traceID=f5e5a77165791af1c539e2b8f87af73b
time="2024-09-18T15:44:43Z" level=debug msg="session started" spanID=174acb1a6db2b416 traceID=3102946f9859eb281cbed126e6bdcfd7
time="2024-09-18T15:44:43Z" level=debug msg="session started" spanID=c6a9b2db0877a2bf traceID=a2f5d27b679a2283ff79f918d9538d1b
time="2024-09-18T15:44:44Z" level=debug msg="session started" spanID=2e8b70f8fed9859e traceID=71d7faf4a70f164f77db4f15fbde9d0b
time="2024-09-18T15:44:45Z" level=debug msg="session started" spanID=5587bf9eed351b51 traceID=bbd4e68acd5a0b6f36b4409655e9e38f
time="2024-09-18T15:44:45Z" level=debug msg="session started" spanID=b16e836155285116 traceID=3f499612c23a2f74294c3d342b691e7f
time="2024-09-18T15:44:45Z" level=debug msg="session started" spanID=354db1fa04bd2e4d traceID=0f775dc862249857841064d3b92e0486
time="2024-09-18T15:44:45Z" level=debug msg="session started" spanID=07697ab936554876 traceID=86c72cd0d54f7d3645374188096fa437
