stdout: /buildkit-binaries/v0.9.0/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.0/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config2866451141/buildkitd.toml --root /tmp/bkbench_sandbox3749362336 --addr unix:///tmp/bkbench_sandbox3749362336/buildkitd.sock --debug --debugaddr 127.0.0.1:39501
stderr: /buildkit-binaries/v0.9.0/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.0/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config2866451141/buildkitd.toml --root /tmp/bkbench_sandbox3749362336 --addr unix:///tmp/bkbench_sandbox3749362336/buildkitd.sock --debug --debugaddr 127.0.0.1:39501
> StartCmd 2024-09-19 11:41:45.80976514 +0000 UTC m=+1398.306762240 /buildkit-binaries/v0.9.0/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.0/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config2866451141/buildkitd.toml --root /tmp/bkbench_sandbox3749362336 --addr unix:///tmp/bkbench_sandbox3749362336/buildkitd.sock --debug --debugaddr 127.0.0.1:39501
time="2024-09-19T11:41:45Z" level=debug msg="debug handlers listening at 127.0.0.1:39501"
time="2024-09-19T11:41:45Z" level=info msg="auto snapshotter: using overlayfs"
time="2024-09-19T11:41:45Z" level=warning msg="using host network as the default"
time="2024-09-19T11:41:45Z" level=info msg="found worker \"8we7qlrgtxi550vaw5nh2vn2b\", labels=map[org.mobyproject.buildkit.worker.executor:oci org.mobyproject.buildkit.worker.hostname:9e4381d34725 org.mobyproject.buildkit.worker.sandbox:true org.mobyproject.buildkit.worker.snapshotter:overlayfs], platforms=[linux/amd64 linux/arm64 linux/riscv64 linux/ppc64le linux/s390x linux/386 linux/mips64le linux/mips64 linux/arm/v7 linux/arm/v6]"
time="2024-09-19T11:41:45Z" level=info msg="found 1 workers, default=\"8we7qlrgtxi550vaw5nh2vn2b\""
time="2024-09-19T11:41:45Z" level=warning msg="currently, only the default worker can be used."
time="2024-09-19T11:41:45Z" level=info msg="running server on /tmp/bkbench_sandbox3749362336/buildkitd.sock"
time="2024-09-19T11:41:47Z" level=debug msg="session started" spanID=08fca6bd5a96248b traceID=f6e309f365aa5e8d74778e4d94cf9260
time="2024-09-19T11:41:49Z" level=debug msg="session started" spanID=bd751ee143d34ef7 traceID=05a821e6a528ae2b4b8793f27b864369
time="2024-09-19T11:41:49Z" level=debug msg="session started" spanID=852548e712a08a4b traceID=fe2b85abc455f7961be1a345f7954a0a
time="2024-09-19T11:41:49Z" level=debug msg="session started" spanID=1a7b54090d61bc9f traceID=d8607ac690e0df1024c7d21fbf256b81
time="2024-09-19T11:41:49Z" level=debug msg="session started" spanID=3ea0b0d25723cd87 traceID=50982452ad9a815b401ee56efe7e6dcf
time="2024-09-19T11:41:49Z" level=debug msg="session started" spanID=4b724047989f0dd7 traceID=5918ce19fa5b2b51cb4a7f0b61bcf31a
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=08fbb658bdcdcf38 traceID=f3d2523c6a4c29cfb16eb6756db59a1a
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=fb0e39d9b25625c6 traceID=066987c581d8110f47edd2dc1cd974d7
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=b9c393e6caee263c traceID=b3ad8e7cd57c9459970652bb97511f81
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=5d0ac4cf04a32198 traceID=08884b2be7b2e1c7461ed2f3a4986278
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=d17f1c5233820765 traceID=fe948e65646f30a11e1cbf08b3a961a4
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=eefe15a63f6dd5df traceID=34f68174fdd97e5596f71da1cce000ac
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=58efa697c4ee209e traceID=1027cdf0bdf2850db58505fcb4d2b206
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=4c90940b2d143480 traceID=c6dacab759353b2b3c9933f8e164372e
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=d2bdc02b68318e57 traceID=7a8ae7f91b9457af0178c0e9b84da081
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=2bd809025b1ce3fb traceID=518ad5fa3c00d10d0bf30be16d70d203
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=f254cd1c1956be24 traceID=49f82506dcb4d0ddba81289dbddf8a40
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=3a75b6174aef4ca8 traceID=3ea94fd883a7ed6154abb3c1bf8f9f0c
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=ea66ca1453b8a4b7 traceID=4c88964cd3a1ac6e24461dbd1bc73e49
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=28b2bf965fd54bce traceID=7626fc4da035f5b6fc30d6c8f1b38e00
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=5f6ff050be2c858a traceID=854c024a5fcc0ba719bef0f31041829f
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=7dc44744944745f2 traceID=8d26de0e966d76cf21d0e0e12d9514b3
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=d27588217e3e1771 traceID=4b22afa10572fefc37594abb830b0251
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=3a879b79dc253d47 traceID=80fb2cfeae91c07ca2dfd14c90f10716
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=946124810e3e587c traceID=12145584528b3a510b2f084ef60cd738
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=1fee5a016449286c traceID=fbeb6f8534268c7dccd4ebbe90f6ee80
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=ff1423dbe1b179d3 traceID=6c674d3e62ffc608dfb10c5c4b5dd24b
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=2aec85eaa1f27cca traceID=403958794fbdb74fdffbcd84019c3b4d
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=eafc83ff3fbebb3f traceID=10aebdba9c4dc4d654a5694ce9505c76
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=9ecbc928e0da1513 traceID=06f86408ee15fb89a09f92b7d469a162
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=730770f7f42a8692 traceID=059fe4db315490e5611b83bf191b256c
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=213d3877c03ded5e traceID=c83aaf2d2b2d6882070aa261a8b106cf
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=67e7a691fd8cd832 traceID=680e5391ff11919bc40be22fd3173554
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=636ecb6ae635a57b traceID=0028f5b450ce1fab62bd8cdf7bfdbe6b
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=6e004ff176b74545 traceID=11a5d11cb1f0826045705f17fd5d4095
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=cb6ec4a29844a04f traceID=5450f25ed0d0c0dfda52e77d7b530040
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=cc0e38c600717970 traceID=49d993e9a1efab7302cd0c35b6a3ae69
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=93b1ebb4ddcbc526 traceID=597142aef70db2203ce01be308991dfe
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=03af4c4e29d8efde traceID=7126c022e66f6a91aca90fcf0a414f6d
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=c79810cd8531e9fc traceID=ef6276e4558d6f4b1f9738a535ebe8c5
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=6ca04daab2875680 traceID=2e7727249401b902cb58c6172bf04fe6
time="2024-09-19T11:41:50Z" level=debug msg="session finished: <nil>" spanID=08fca6bd5a96248b traceID=f6e309f365aa5e8d74778e4d94cf9260
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=1491d491058ac1bf traceID=79a3d631d1ce91035d96e4dcd9b04ff3
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=2b59a2cc29e8d6f6 traceID=c66321eded566c0c3aab9aff330bd1a3
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=5ae19bd7584fe29d traceID=d9fafa71fbc56ebc7cd6908aa12f771c
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=1d61412a122893ea traceID=5f32d5abb1995d9382623bf7765747a2
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=a21908e0ea871802 traceID=51ee6255f395b28e89faf876bffd9269
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=6dd183e8518f8a78 traceID=74dbd337425e1cc8fad0c2edfb2d2c96
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=39d51769d154e1be traceID=8d747da4a598b26ad98f641dcf973a7f
time="2024-09-19T11:41:50Z" level=debug msg="session started" spanID=4a8a95c1b064b9c7 traceID=c3bcd84eda0dd33b2563f6863b164c0b
time="2024-09-19T11:41:51Z" level=debug msg="session started" spanID=316ae256301ae03c traceID=4a17fa0e8386886b49346f0f15ba0197
time="2024-09-19T11:41:51Z" level=debug msg="session started" spanID=62817da3d7ce3528 traceID=48c381fb51db6d907debbe93a9dbe2b2
time="2024-09-19T11:41:51Z" level=debug msg="session started" spanID=ba32cae7a1edc80b traceID=983f6816f300084a125175e35d532be4
time="2024-09-19T11:41:51Z" level=debug msg="session started" spanID=f30bd9ed5efdae5d traceID=9c661b554f9d7c7b55084a31924fff9d
time="2024-09-19T11:41:51Z" level=debug msg="session started" spanID=cb0d360cb464cad1 traceID=d4f33c6996eb886d94d263f5b3f3c7a4
