stdout: /buildkit-binaries/v0.9.0/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.0/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config556332791/buildkitd.toml --root /tmp/bkbench_sandbox1531320665 --addr unix:///tmp/bkbench_sandbox1531320665/buildkitd.sock --debug --debugaddr 127.0.0.1:34415
stderr: /buildkit-binaries/v0.9.0/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.0/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config556332791/buildkitd.toml --root /tmp/bkbench_sandbox1531320665 --addr unix:///tmp/bkbench_sandbox1531320665/buildkitd.sock --debug --debugaddr 127.0.0.1:34415
> StartCmd 2024-09-23 12:23:58.512762636 +0000 UTC m=+1313.155262268 /buildkit-binaries/v0.9.0/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.0/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config556332791/buildkitd.toml --root /tmp/bkbench_sandbox1531320665 --addr unix:///tmp/bkbench_sandbox1531320665/buildkitd.sock --debug --debugaddr 127.0.0.1:34415
time="2024-09-23T12:23:58Z" level=debug msg="debug handlers listening at 127.0.0.1:34415"
time="2024-09-23T12:23:58Z" level=info msg="auto snapshotter: using overlayfs"
time="2024-09-23T12:23:58Z" level=warning msg="using host network as the default"
time="2024-09-23T12:23:58Z" level=info msg="found worker \"jj3ognwyaz1iyngvmfi78sxht\", labels=map[org.mobyproject.buildkit.worker.executor:oci org.mobyproject.buildkit.worker.hostname:147448b8e79a org.mobyproject.buildkit.worker.sandbox:true org.mobyproject.buildkit.worker.snapshotter:overlayfs], platforms=[linux/amd64 linux/arm64 linux/riscv64 linux/ppc64le linux/s390x linux/386 linux/mips64le linux/mips64 linux/arm/v7 linux/arm/v6]"
time="2024-09-23T12:23:58Z" level=info msg="found 1 workers, default=\"jj3ognwyaz1iyngvmfi78sxht\""
time="2024-09-23T12:23:58Z" level=warning msg="currently, only the default worker can be used."
time="2024-09-23T12:23:58Z" level=info msg="running server on /tmp/bkbench_sandbox1531320665/buildkitd.sock"
time="2024-09-23T12:24:00Z" level=debug msg="session started" spanID=27a181d3db0eee90 traceID=0ed80f5808bb1e983234dc0140e6e29e
time="2024-09-23T12:24:01Z" level=debug msg="session started" spanID=711995c7725a3d33 traceID=b28e714974c51530d107cbf3b4537ca2
time="2024-09-23T12:24:02Z" level=debug msg="session started" spanID=502bc5bd9f42109a traceID=ead7c31704fbf4db3e695a77f874c101
time="2024-09-23T12:24:02Z" level=debug msg="session started" spanID=10db0116e9d0be62 traceID=16370687b15f91687fc2a099e602d468
time="2024-09-23T12:24:02Z" level=debug msg="session started" spanID=47f07e3bf9ecb1b9 traceID=c02885c8ab4b13b484d9bc22b5250189
time="2024-09-23T12:24:02Z" level=debug msg="session started" spanID=fe52a44ed8ffb51a traceID=939a74db8a68a2a298a49477881bf9b8
time="2024-09-23T12:24:02Z" level=debug msg="session started" spanID=7d25679665ec440e traceID=8717989782d5975e4be77a47f3263acd
