stdout: /buildkit-binaries/v0.16.0/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.16.0/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config41494158/buildkitd.toml --root /tmp/bkbench_sandbox2785481466 --addr unix:///tmp/bkbench_sandbox2785481466/buildkitd.sock --debug --debugaddr 127.0.0.1:37459
stderr: /buildkit-binaries/v0.16.0/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.16.0/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config41494158/buildkitd.toml --root /tmp/bkbench_sandbox2785481466 --addr unix:///tmp/bkbench_sandbox2785481466/buildkitd.sock --debug --debugaddr 127.0.0.1:37459
> StartCmd 2024-09-18 22:09:59.06194038 +0000 UTC m=+1333.913002320 /buildkit-binaries/v0.16.0/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.16.0/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config41494158/buildkitd.toml --root /tmp/bkbench_sandbox2785481466 --addr unix:///tmp/bkbench_sandbox2785481466/buildkitd.sock --debug --debugaddr 127.0.0.1:37459
time="2024-09-18T22:09:59Z" level=warning msg="failed to get disk size: no such file or directory"
time="2024-09-18T22:09:59Z" level=warning msg="failed to get disk size: no such file or directory"
time="2024-09-18T22:09:59Z" level=debug msg="debug handlers listening at 127.0.0.1:37459"
time="2024-09-18T22:09:59Z" level=info msg="auto snapshotter: using overlayfs"
time="2024-09-18T22:09:59Z" level=warning msg="using host network as the default"
time="2024-09-18T22:09:59Z" level=info msg="found worker \"tn3s9t1hp6djiyyqkxif80g6w\", labels=map[org.mobyproject.buildkit.worker.executor:oci org.mobyproject.buildkit.worker.hostname:26c204958af1 org.mobyproject.buildkit.worker.network:host org.mobyproject.buildkit.worker.oci.process-mode:sandbox org.mobyproject.buildkit.worker.sandbox:true org.mobyproject.buildkit.worker.selinux.enabled:false org.mobyproject.buildkit.worker.snapshotter:overlayfs], platforms=[linux/amd64 linux/amd64/v2 linux/amd64/v3 linux/arm64 linux/riscv64 linux/ppc64le linux/s390x linux/386 linux/mips64le linux/mips64 linux/arm/v7 linux/arm/v6]"
time="2024-09-18T22:09:59Z" level=info msg="found 1 workers, default=\"tn3s9t1hp6djiyyqkxif80g6w\""
time="2024-09-18T22:09:59Z" level=warning msg="currently, only the default worker can be used."
time="2024-09-18T22:09:59Z" level=info msg="running server on /tmp/bkbench_sandbox2785481466/buildkitd.sock"
time="2024-09-18T22:09:59Z" level=debug msg="session started" spanID=e7595a5e78f3fe84 traceID=aa0c923617a6a7a3b9582644e55994eb
time="2024-09-18T22:09:59Z" level=debug msg="session started" spanID=80a7fde6106cef34 traceID=abb22c0b3b5f372b815b7b53158cd229
time="2024-09-18T22:09:59Z" level=debug msg="session started" spanID=43bd364d0f8f9882 traceID=9b6f008a15b7b73ee9ffd08c473014cb
time="2024-09-18T22:09:59Z" level=debug msg="session finished: <nil>" spanID=43bd364d0f8f9882 traceID=9b6f008a15b7b73ee9ffd08c473014cb
time="2024-09-18T22:09:59Z" level=debug msg="session started" spanID=6e5e35205cdda64f traceID=670f56cd9260dd11f02dc46d411944fd
time="2024-09-18T22:09:59Z" level=debug msg="session finished: <nil>" spanID=e7595a5e78f3fe84 traceID=aa0c923617a6a7a3b9582644e55994eb
time="2024-09-18T22:09:59Z" level=debug msg="session started" spanID=1405b2485a4d34b2 traceID=02faeaa993b31f07864719f462a638b8
time="2024-09-18T22:09:59Z" level=debug msg="session finished: <nil>" spanID=1405b2485a4d34b2 traceID=02faeaa993b31f07864719f462a638b8
time="2024-09-18T22:09:59Z" level=debug msg="session finished: <nil>" spanID=80a7fde6106cef34 traceID=abb22c0b3b5f372b815b7b53158cd229
time="2024-09-18T22:09:59Z" level=debug msg="session started" spanID=4117b42976abfc67 traceID=2f0a1b332064ce2e533f9a0969d95a3f
time="2024-09-18T22:09:59Z" level=debug msg="session started" spanID=ec76297ec5c31224 traceID=9b6f008a15b7b73ee9ffd08c473014cb
time="2024-09-18T22:09:59Z" level=debug msg="session started" spanID=df75aa53b83f95e9 traceID=aa0c923617a6a7a3b9582644e55994eb
time="2024-09-18T22:09:59Z" level=debug msg="session finished: <nil>" spanID=6e5e35205cdda64f traceID=670f56cd9260dd11f02dc46d411944fd
time="2024-09-18T22:09:59Z" level=debug msg="session started" spanID=5c6f841faeba49bc traceID=02faeaa993b31f07864719f462a638b8
time="2024-09-18T22:09:59Z" level=debug msg="session started" spanID=d6dd300944329dea traceID=abb22c0b3b5f372b815b7b53158cd229
time="2024-09-18T22:09:59Z" level=debug msg="session started" spanID=3495544d56ffb951 traceID=d0dcfaf12c1c87c855de05ec4e14ac0f
time="2024-09-18T22:09:59Z" level=debug msg="session started" spanID=fe5dd459a2455417 traceID=f631345d7529bf88969a345015039c91
time="2024-09-18T22:09:59Z" level=debug msg="session started" spanID=95b532507f4f3b38 traceID=670f56cd9260dd11f02dc46d411944fd
time="2024-09-18T22:09:59Z" level=debug msg="session started" spanID=798fecfa61e53b5a traceID=91119a2b59632cd7cb9b8b97d0d97409
time="2024-09-18T22:09:59Z" level=debug msg="session started" spanID=a794d8522d5ba151 traceID=55aee4145c577a1601712eed653f3296
time="2024-09-18T22:09:59Z" level=debug msg="session started" spanID=78361a9a5714de35 traceID=2fcbe352d78f4e67180ee15e2e46748d
time="2024-09-18T22:09:59Z" level=debug msg="session started" spanID=182c06eb254de033 traceID=1f80bdfdce5c09c45abeda646a33473f
time="2024-09-18T22:09:59Z" level=debug msg="session started" spanID=08c879fdbb5d3e8d traceID=3dfe3b06b121fdfaab7e0c34f36fbc1d
time="2024-09-18T22:09:59Z" level=debug msg="session started" spanID=e6af8a0866fcc2af traceID=469f36b0c28606d7f8e7961558b8df3e
time="2024-09-18T22:09:59Z" level=debug msg="session started" spanID=ece897d00fd20f3d traceID=7623a4c5ed9d917f4b2b5ae07144dd42
time="2024-09-18T22:09:59Z" level=debug msg="session started" spanID=a6e888182cf2b681 traceID=8072388dc3e0987d42de8cb3d90f5ef3
time="2024-09-18T22:09:59Z" level=debug msg="session started" spanID=a776e06856e3ac8c traceID=c42e0da7fec3f9897f104de81a8c3762
time="2024-09-18T22:09:59Z" level=debug msg="session started" spanID=97d646c5cb9cd317 traceID=ab01cda2b1fb99b4b0798a3804d2567d
time="2024-09-18T22:09:59Z" level=debug msg="session started" spanID=8273f5725f8ced3e traceID=e1d53917ac1b28703b7eb7cb6d87a133
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=bdad80f63a8943e5 traceID=6aeddbe4e1f7d1f601adb5b5910114ae
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=9e63a85542ee6b56 traceID=9675fa36c380d0cc406806c192ea7339
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=fd2ab86b78ccc1fa traceID=4f4d70f7330452d5b0614ff9c4330533
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=13bc783fff2a7dd2 traceID=3e3b38205ed540052d39dbaef577adb0
time="2024-09-18T22:10:00Z" level=debug msg="session finished: <nil>" spanID=4117b42976abfc67 traceID=2f0a1b332064ce2e533f9a0969d95a3f
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=1af4bf2fdc2a86eb traceID=b184b2e68ddb7693282d54c7b4c6aa16
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=91a3dd9ba0a7963a traceID=260d730d9b6b42ea9e5db263d48918d3
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=09e841238cd5b53c traceID=e8af36d8849fff6b271843f888c392eb
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=1817a743342f15ea traceID=ad6c34054fd4544d80ac707de4a9a0c5
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=8cb536743a353f27 traceID=4a28abb17b5452fac37d091d2b816d66
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=dc94d0b7452c939d traceID=8bf05008998a58c743042503f099d474
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=8990320faadedc71 traceID=785660234833275367c1b4d460421bca
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=a2303c67ec81ca1b traceID=fb746c1ecf5b72f76f2470ea87da72fc
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=238cb873553f7837 traceID=084d5daa8ce16c161593f2a4efd4db05
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=b81fdbff18ab6ae7 traceID=a9d4734e76612bd07009c9bdf3d04fb0
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=4fdae8a547c7ca04 traceID=fa2451d3dfd6a876998e4721360316d7
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=3edf4023725c5647 traceID=43cb2f064e8ba3f27d0ee6d5ac984bb9
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=dec35a80b63e4222 traceID=18cd1a7b6f816710260c436ed2281c07
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=12f91925331a5e6f traceID=f2cb8cebadffe67b03809118a3c1157c
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=897e2fbc11425dd0 traceID=64c7fee71769dc05d2a67592564ac4b9
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=a1643d9ef0ea4e60 traceID=fe7ffc7097134a47313bd81d374ba3ff
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=5a7b4d3d174adba9 traceID=4dba2548c1c1a2d81487161b6c62e5f0
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=5382bf732cf01e60 traceID=c610f0c9f493512a8d3e5265ecf90eab
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=e639eb7bd6db290f traceID=361693e33dbc54f07450a2901435ddb1
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=468b6b87b574071c traceID=c33950e9e24df366478933d16a9fe3db
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=0c258eaf8613cb07 traceID=91c61daa6c5a90567fb6743e409a5cc2
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=a79204342566042f traceID=669d375f705ce1ddddc94e0240076ed8
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=9a0c89ef80f15378 traceID=2cb5278afbca92e9acb485fccccd15c7
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=dda206fda7f52b35 traceID=2f0a1b332064ce2e533f9a0969d95a3f
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=7d8c092efae45a60 traceID=a736e2e93de9d9e7862179882cc023c3
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=a94bb244d71eb08e traceID=f7087ec8d2057a6b3b24565e00a3d94d
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=ba1a145f196b25ba traceID=3090a73e5acf0a3562bce775c8588787
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=1b478f4e206473cc traceID=9b01a18314c9748800037794f29bb4f1
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=c48ab7f1a554feb9 traceID=b9561925ac86124e27123caeaa65d7df
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=04c00a94a17d73b8 traceID=9ec146b19ec82c8ed028ef576ba63e97
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=28af5a0ee425605c traceID=44e7d4d753dc7490ed41463371aff7ae
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=1419a0f2893a73bb traceID=89cfcfb9fc9d0b9b2739fc88bec9f165
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=4e5c99f3ca41a2fa traceID=23f69774d5aa00c8c77e8895470e1b83
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=e6444e4bd6d54a18 traceID=1efd4415ab81d886a7f3a24d6780a1d2
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=13fe62ca70c087c5 traceID=ee00dc6f63ab9ee3c59c9552dcdc89e8
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=789f28c94699f2ad traceID=7fef4daf8223ce4aa1bab95448c1838b
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=26f53f3bf013fb24 traceID=4d168a5675ff91410bb266bd4d6bfec5
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=8bea3f60f086a619 traceID=99bb150f3854c87bd21c45ed7672a72b
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=6b6ebd227e0063a0 traceID=b0759459ddbf9f6206118b12401ae885
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=ecf151e8472b5dff traceID=f006530230aad6b7e0943ce155f4add5
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=e0f272ecb26f326d traceID=e26e2c8e58faaf80b00819e08b63d81a
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=f0d3bf8318608742 traceID=969ba40d3d30fa4ee9a6507c41eeddc0
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=6f076d8554813fa1 traceID=bb23dc02e443916e288be0b95af3c508
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=5652520890774ff6 traceID=3c2ed77bda66b364bfad6acf7d91b69c
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=64b22fca4b835d43 traceID=edefa3722206ec683cfe0433abb36c33
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=b6fd682179771694 traceID=88d6748b1278df06ad86e175799e61e3
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=12ff2a7e34c88e78 traceID=1d311e5aec0d10f2f657228555965b6a
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=2b2e969d1895fd22 traceID=70f0a6699a58ab929f85ca0d67fe80f4
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=e0f59c120949d52b traceID=ca970f35d547a42791cb8acee57fed27
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=26e7280e9c801b21 traceID=f280d7ed8a87d5a733b8f1fc0a3ab7cd
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=9c96e98a6aa36c75 traceID=58feb705da18477e9c22d861592b84b5
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=fb88633964ff3682 traceID=39705978c25ac9ec1b0cf3215c34422a
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=be0e950b881846b7 traceID=38a10e33334669d65e179cd407c62069
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=91c2eb1a9ddb0f0a traceID=b1d565dff89d65416281b67207718a34
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=b5c5f4a2d3f20fad traceID=72559b90ae04d6cf1338d67f7f44cdf1
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=981f5fc4fc196bae traceID=a3fe52124b4bffbe56e212db85d05a11
time="2024-09-18T22:10:00Z" level=debug msg="session finished: <nil>" spanID=fe5dd459a2455417 traceID=f631345d7529bf88969a345015039c91
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=20fdeb985f7239a4 traceID=04361dab4cd3c09512d08bf41fb5201f
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=58ab29322d4ebdd9 traceID=c2e0933d6d881c4068262d5c2345b5ce
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=06e57b8395e8679e traceID=4e6ccac88f644a9ddc00751269e88bd8
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=a8c7da26bfd8eb8c traceID=a1755fa8668baaf4df38d22040e016a8
time="2024-09-18T22:10:00Z" level=debug msg="session started" spanID=273544e1910041d5 traceID=4527d4cba1f342511c0fbf9a23d2b4b9
