stdout: /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config3686935364/buildkitd.toml --root /tmp/bkbench_sandbox2433867476 --addr unix:///tmp/bkbench_sandbox2433867476/buildkitd.sock --debug --debugaddr 127.0.0.1:45297
stderr: /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config3686935364/buildkitd.toml --root /tmp/bkbench_sandbox2433867476 --addr unix:///tmp/bkbench_sandbox2433867476/buildkitd.sock --debug --debugaddr 127.0.0.1:45297
> StartCmd 2024-09-25 22:59:20.316277743 +0000 UTC m=+8219.849761792 /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config3686935364/buildkitd.toml --root /tmp/bkbench_sandbox2433867476 --addr unix:///tmp/bkbench_sandbox2433867476/buildkitd.sock --debug --debugaddr 127.0.0.1:45297
time="2024-09-25T22:59:20Z" level=debug msg="debug handlers listening at 127.0.0.1:45297"
time="2024-09-25T22:59:20Z" level=info msg="auto snapshotter: using overlayfs"
time="2024-09-25T22:59:20Z" level=warning msg="using host network as the default"
time="2024-09-25T22:59:20Z" level=info msg="found worker \"v9qghpys33z8jzqqon5bsfha3\", labels=map[org.mobyproject.buildkit.worker.executor:oci org.mobyproject.buildkit.worker.hostname:d62531b75aef org.mobyproject.buildkit.worker.sandbox:true org.mobyproject.buildkit.worker.snapshotter:overlayfs], platforms=[linux/amd64 linux/arm64 linux/riscv64 linux/ppc64le linux/s390x linux/386 linux/mips64le linux/mips64 linux/arm/v7 linux/arm/v6]"
time="2024-09-25T22:59:20Z" level=info msg="found 1 workers, default=\"v9qghpys33z8jzqqon5bsfha3\""
time="2024-09-25T22:59:20Z" level=warning msg="currently, only the default worker can be used."
time="2024-09-25T22:59:20Z" level=info msg="running server on /tmp/bkbench_sandbox2433867476/buildkitd.sock"
time="2024-09-25T22:59:22Z" level=debug msg="session started" spanID=5015311269c55d9c traceID=b60a45d55f81857c9e7153b7733e69fd
time="2024-09-25T22:59:23Z" level=debug msg="session started" spanID=7dc84fdf2e8ac83b traceID=ea9c87d000dc524345cf33eaec037fed
time="2024-09-25T22:59:23Z" level=debug msg="session started" spanID=5d645925f522c1d8 traceID=dddf6fe09e12f9548992bc5d2ed395a6
time="2024-09-25T22:59:24Z" level=debug msg="session started" spanID=21e58ba57ebba4bf traceID=86eb3798189d02a7cd01cf8228fd788f
time="2024-09-25T22:59:24Z" level=debug msg="session started" spanID=788bdfab34c1b283 traceID=c91e5533af998fa7e1aa072d795280fe
time="2024-09-25T22:59:24Z" level=debug msg="session started" spanID=2b80ec57d0f47e9c traceID=b8c8971df49bb4b9d13a209f46473ea2
time="2024-09-25T22:59:24Z" level=debug msg="session started" spanID=812618175b797d99 traceID=1a7d3a827320739015cbaf9ae5dc7ba1
time="2024-09-25T22:59:24Z" level=debug msg="session started" spanID=dc318199579f006a traceID=c3ef9acef5243e6f34bb75c81d16b53a
time="2024-09-25T22:59:24Z" level=debug msg="session started" spanID=916333549621e259 traceID=9ce32a8ce57e761694d326234aff0f5a
time="2024-09-25T22:59:24Z" level=debug msg="session started" spanID=ace79f88fe6208e4 traceID=21a65f35b502461900e5bf3f856af109
time="2024-09-25T22:59:24Z" level=debug msg="session started" spanID=998a9fddfa1fbaf8 traceID=374b18cd5545fd726c3f307e3dfc7ec8
time="2024-09-25T22:59:24Z" level=debug msg="session started" spanID=f6166794c1411f41 traceID=908863c471bfd2fe3a14139f3bc05e0b
time="2024-09-25T22:59:24Z" level=debug msg="session started" spanID=9e6a7e4d8409b991 traceID=2e1681ef40b0ed17e1a39a9986d4e170
time="2024-09-25T22:59:24Z" level=debug msg="session started" spanID=975eb4938533057c traceID=c4ea2a94fcb681fed536987b67af82ba
