stdout: /buildkit-binaries/2024-09-09/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/2024-09-09/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config1177711556/buildkitd.toml --root /tmp/bkbench_sandbox614565079 --addr unix:///tmp/bkbench_sandbox614565079/buildkitd.sock --debug --debugaddr 127.0.0.1:36053
stderr: /buildkit-binaries/2024-09-09/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/2024-09-09/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config1177711556/buildkitd.toml --root /tmp/bkbench_sandbox614565079 --addr unix:///tmp/bkbench_sandbox614565079/buildkitd.sock --debug --debugaddr 127.0.0.1:36053
> StartCmd 2024-09-23 08:17:46.102457778 +0000 UTC m=+6.551628392 /buildkit-binaries/2024-09-09/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/2024-09-09/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config1177711556/buildkitd.toml --root /tmp/bkbench_sandbox614565079 --addr unix:///tmp/bkbench_sandbox614565079/buildkitd.sock --debug --debugaddr 127.0.0.1:36053
time="2024-09-23T08:17:46Z" level=warning msg="failed to get disk size: no such file or directory"
time="2024-09-23T08:17:46Z" level=warning msg="failed to get disk size: no such file or directory"
time="2024-09-23T08:17:46Z" level=debug msg="debug handlers listening at 127.0.0.1:36053"
time="2024-09-23T08:17:46Z" level=info msg="auto snapshotter: using overlayfs"
time="2024-09-23T08:17:46Z" level=warning msg="using host network as the default"
time="2024-09-23T08:17:46Z" level=info msg="found worker \"w86gug11uw4463krtavaemfod\", labels=map[org.mobyproject.buildkit.worker.executor:oci org.mobyproject.buildkit.worker.hostname:851538f90209 org.mobyproject.buildkit.worker.network:host org.mobyproject.buildkit.worker.oci.process-mode:sandbox org.mobyproject.buildkit.worker.sandbox:true org.mobyproject.buildkit.worker.selinux.enabled:false org.mobyproject.buildkit.worker.snapshotter:overlayfs], platforms=[linux/amd64 linux/amd64/v2 linux/amd64/v3 linux/arm64 linux/riscv64 linux/ppc64le linux/s390x linux/386 linux/mips64le linux/mips64 linux/arm/v7 linux/arm/v6]"
time="2024-09-23T08:17:46Z" level=info msg="found 1 workers, default=\"w86gug11uw4463krtavaemfod\""
time="2024-09-23T08:17:46Z" level=warning msg="currently, only the default worker can be used."
time="2024-09-23T08:17:46Z" level=info msg="running server on /tmp/bkbench_sandbox614565079/buildkitd.sock"
time="2024-09-23T08:17:46Z" level=debug msg="session started" spanID=bf6aa1bd67491408 traceID=70ab3ad7e7e90e2f28543c4bdf56190e
time="2024-09-23T08:17:46Z" level=debug msg="session started" spanID=b4e27579e255cff8 traceID=62033926e55fa710cdba9791c9624b47
time="2024-09-23T08:17:46Z" level=debug msg="session started" spanID=4a7467641a4ca095 traceID=d404905ad8674fdc4244e81683375060
time="2024-09-23T08:17:46Z" level=debug msg="session started" spanID=7adc88812fc09ad5 traceID=ef988986a4d029c25ae526bba2a8999d
time="2024-09-23T08:17:46Z" level=debug msg="session started" spanID=82f969abe549c3f3 traceID=9820292c01bb9213ae86b773ba6d67fa
