stdout: /buildkit-binaries/2024-09-17/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/2024-09-17/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config2617728273/buildkitd.toml --root /tmp/bkbench_sandbox97356161 --addr unix:///tmp/bkbench_sandbox97356161/buildkitd.sock --debug --debugaddr 127.0.0.1:38341
stderr: /buildkit-binaries/2024-09-17/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/2024-09-17/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config2617728273/buildkitd.toml --root /tmp/bkbench_sandbox97356161 --addr unix:///tmp/bkbench_sandbox97356161/buildkitd.sock --debug --debugaddr 127.0.0.1:38341
> StartCmd 2024-09-23 08:20:22.367663203 +0000 UTC m=+162.816833817 /buildkit-binaries/2024-09-17/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/2024-09-17/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config2617728273/buildkitd.toml --root /tmp/bkbench_sandbox97356161 --addr unix:///tmp/bkbench_sandbox97356161/buildkitd.sock --debug --debugaddr 127.0.0.1:38341
time="2024-09-23T08:20:22Z" level=warning msg="failed to get disk size: no such file or directory"
time="2024-09-23T08:20:22Z" level=warning msg="failed to get disk size: no such file or directory"
time="2024-09-23T08:20:22Z" level=debug msg="debug handlers listening at 127.0.0.1:38341"
time="2024-09-23T08:20:22Z" level=info msg="auto snapshotter: using overlayfs"
time="2024-09-23T08:20:22Z" level=warning msg="using host network as the default"
time="2024-09-23T08:20:22Z" level=info msg="found worker \"busltgdogkfowcf403iyadws4\", labels=map[org.mobyproject.buildkit.worker.executor:oci org.mobyproject.buildkit.worker.hostname:851538f90209 org.mobyproject.buildkit.worker.network:host org.mobyproject.buildkit.worker.oci.process-mode:sandbox org.mobyproject.buildkit.worker.sandbox:true org.mobyproject.buildkit.worker.selinux.enabled:false org.mobyproject.buildkit.worker.snapshotter:overlayfs], platforms=[linux/amd64 linux/amd64/v2 linux/amd64/v3 linux/arm64 linux/riscv64 linux/ppc64le linux/s390x linux/386 linux/mips64le linux/mips64 linux/arm/v7 linux/arm/v6]"
time="2024-09-23T08:20:22Z" level=info msg="found 1 workers, default=\"busltgdogkfowcf403iyadws4\""
time="2024-09-23T08:20:22Z" level=warning msg="currently, only the default worker can be used."
time="2024-09-23T08:20:22Z" level=info msg="running server on /tmp/bkbench_sandbox97356161/buildkitd.sock"
time="2024-09-23T08:20:22Z" level=debug msg="session started" spanID=a9653c5d40801e39 traceID=0362d3c9fdbe63fe3b48dadc6e8a024e
time="2024-09-23T08:20:22Z" level=debug msg="session started" spanID=b97305292086902e traceID=2b23f299f9dc0cc29e75a7b7cfedfece
time="2024-09-23T08:20:22Z" level=debug msg="session started" spanID=756d9ea2a685bc3e traceID=33d1ae0a1bf0ddf60d0c5e4bba84521b
time="2024-09-23T08:20:22Z" level=debug msg="session started" spanID=0feddb01e8354420 traceID=0b8560e2471ece14da0145a9715005a6
time="2024-09-23T08:20:22Z" level=debug msg="session started" spanID=e78d9d467eff6ca1 traceID=edd118ffbeac58f40e6feddcbe5f8171
