stdout: /buildkit-binaries/2024-09-12/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/2024-09-12/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config2878823819/buildkitd.toml --root /tmp/bkbench_sandbox4157995055 --addr unix:///tmp/bkbench_sandbox4157995055/buildkitd.sock --debug --debugaddr 127.0.0.1:38431
stderr: /buildkit-binaries/2024-09-12/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/2024-09-12/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config2878823819/buildkitd.toml --root /tmp/bkbench_sandbox4157995055 --addr unix:///tmp/bkbench_sandbox4157995055/buildkitd.sock --debug --debugaddr 127.0.0.1:38431
> StartCmd 2024-09-25 18:00:31.883524793 +0000 UTC m=+695.860304744 /buildkit-binaries/2024-09-12/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/2024-09-12/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config2878823819/buildkitd.toml --root /tmp/bkbench_sandbox4157995055 --addr unix:///tmp/bkbench_sandbox4157995055/buildkitd.sock --debug --debugaddr 127.0.0.1:38431
time="2024-09-25T18:00:31Z" level=warning msg="failed to get disk size: no such file or directory"
time="2024-09-25T18:00:31Z" level=warning msg="failed to get disk size: no such file or directory"
time="2024-09-25T18:00:31Z" level=debug msg="debug handlers listening at 127.0.0.1:38431"
time="2024-09-25T18:00:31Z" level=info msg="auto snapshotter: using overlayfs"
time="2024-09-25T18:00:31Z" level=warning msg="using host network as the default"
time="2024-09-25T18:00:31Z" level=info msg="found worker \"q7492qzv493n13f96dkmayhpa\", labels=map[org.mobyproject.buildkit.worker.executor:oci org.mobyproject.buildkit.worker.hostname:9edd8bcdf61d org.mobyproject.buildkit.worker.network:host org.mobyproject.buildkit.worker.oci.process-mode:sandbox org.mobyproject.buildkit.worker.sandbox:true org.mobyproject.buildkit.worker.selinux.enabled:false org.mobyproject.buildkit.worker.snapshotter:overlayfs], platforms=[linux/amd64 linux/amd64/v2 linux/amd64/v3 linux/arm64 linux/riscv64 linux/ppc64le linux/s390x linux/386 linux/mips64le linux/mips64 linux/arm/v7 linux/arm/v6]"
time="2024-09-25T18:00:31Z" level=info msg="found 1 workers, default=\"q7492qzv493n13f96dkmayhpa\""
time="2024-09-25T18:00:31Z" level=warning msg="currently, only the default worker can be used."
time="2024-09-25T18:00:31Z" level=info msg="running server on /tmp/bkbench_sandbox4157995055/buildkitd.sock"
time="2024-09-25T18:00:32Z" level=debug msg="session started" spanID=489d6b770afcb25f traceID=c577778fe1d39007251c6d0aab415c4f
time="2024-09-25T18:00:32Z" level=debug msg="session started" spanID=336ed161702a8a78 traceID=306228c44a88e3cd6fdf225b92039069
time="2024-09-25T18:00:32Z" level=debug msg="session started" spanID=926b9d00f054af02 traceID=ba7d37517571159a7528059ad368b904
time="2024-09-25T18:00:32Z" level=debug msg="session started" spanID=a43fa43a7a6688e0 traceID=83741318be4a6598645480ff7b709248
time="2024-09-25T18:00:32Z" level=debug msg="session started" spanID=9a3e912dc2e09ff6 traceID=d9a06c394fabd2c6e3f4087a783b36f2
time="2024-09-25T18:00:32Z" level=debug msg="session started" spanID=4c1a62c146c6d877 traceID=fa0092608265662608e89d559f070852
time="2024-09-25T18:00:32Z" level=debug msg="session started" spanID=e6eda7fd48bdae85 traceID=752e3a612e962d42771032604c39bfb6
time="2024-09-25T18:00:32Z" level=debug msg="session started" spanID=81deae44cf4585db traceID=887fd7542aa88a3b8ee64a92dffd0f2c
time="2024-09-25T18:00:32Z" level=debug msg="session started" spanID=6c65ba9437de11df traceID=d7a34a5209b997f74c0fb3e165dc9937
time="2024-09-25T18:00:32Z" level=debug msg="session started" spanID=9f8f6a745be6e4c7 traceID=2346892e565d04307f08cee6d9a15e9e
time="2024-09-25T18:00:32Z" level=debug msg="session started" spanID=2a2456ec65d25a3c traceID=5ebafbb41260c67588503aa7f0d790bf
time="2024-09-25T18:00:32Z" level=debug msg="session started" spanID=66fc77d6f5bd9f6f traceID=3d170702bf9e2c868cc2c42f166d81ab
time="2024-09-25T18:00:32Z" level=debug msg="session started" spanID=9eb2598cc2826700 traceID=fd181aba75dc254d4db09fe6feed04ad
time="2024-09-25T18:00:32Z" level=debug msg="session started" spanID=08659e32af8b4d47 traceID=590bddb2532eded54ebd43f49badcf91
time="2024-09-25T18:00:32Z" level=debug msg="session started" spanID=0bf384e662ed7ef6 traceID=895ea128712ee19b732ddaab5c1682dc
time="2024-09-25T18:00:32Z" level=debug msg="session finished: <nil>" spanID=a43fa43a7a6688e0 traceID=83741318be4a6598645480ff7b709248
time="2024-09-25T18:00:32Z" level=debug msg="session started" spanID=1002b40a6c17c9d9 traceID=e1ea4043524f7f4992f9b320251bff0b
time="2024-09-25T18:00:32Z" level=debug msg="session started" spanID=69fecedcf6a729f0 traceID=6deebee65a0a45a35a856e5f3d153289
time="2024-09-25T18:00:32Z" level=debug msg="session started" spanID=f1b535926e16dc55 traceID=c56918eaba2a687b9c8e4203ea20430c
