stdout: /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config2635507845/buildkitd.toml --root /tmp/bkbench_sandbox3230071717 --addr unix:///tmp/bkbench_sandbox3230071717/buildkitd.sock --debug --debugaddr 127.0.0.1:38371
stderr: /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config2635507845/buildkitd.toml --root /tmp/bkbench_sandbox3230071717 --addr unix:///tmp/bkbench_sandbox3230071717/buildkitd.sock --debug --debugaddr 127.0.0.1:38371
> StartCmd 2024-09-23 08:45:15.623721081 +0000 UTC m=+1656.072891695 /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config2635507845/buildkitd.toml --root /tmp/bkbench_sandbox3230071717 --addr unix:///tmp/bkbench_sandbox3230071717/buildkitd.sock --debug --debugaddr 127.0.0.1:38371
time="2024-09-23T08:45:15Z" level=debug msg="debug handlers listening at 127.0.0.1:38371"
time="2024-09-23T08:45:15Z" level=info msg="auto snapshotter: using overlayfs"
time="2024-09-23T08:45:15Z" level=warning msg="using host network as the default"
time="2024-09-23T08:45:15Z" level=info msg="found worker \"a0thf9a2csh5k6kxpmf3yafvi\", labels=map[org.mobyproject.buildkit.worker.executor:oci org.mobyproject.buildkit.worker.hostname:851538f90209 org.mobyproject.buildkit.worker.sandbox:true org.mobyproject.buildkit.worker.snapshotter:overlayfs], platforms=[linux/amd64 linux/arm64 linux/riscv64 linux/ppc64le linux/s390x linux/386 linux/mips64le linux/mips64 linux/arm/v7 linux/arm/v6]"
time="2024-09-23T08:45:15Z" level=info msg="found 1 workers, default=\"a0thf9a2csh5k6kxpmf3yafvi\""
time="2024-09-23T08:45:15Z" level=warning msg="currently, only the default worker can be used."
time="2024-09-23T08:45:15Z" level=info msg="running server on /tmp/bkbench_sandbox3230071717/buildkitd.sock"
time="2024-09-23T08:45:18Z" level=debug msg="session started" spanID=bb7ec063c8001212 traceID=1a073fd7b5e52171801dd5d4a525dc76
time="2024-09-23T08:45:18Z" level=debug msg="session started" spanID=ae34af799609692d traceID=60e3aa02b7d4a68b7240e698b8be22e6
time="2024-09-23T08:45:19Z" level=debug msg="session started" spanID=e48a4eddf4d35d97 traceID=cca867a57efc30fa370f83c73ddd55ef
time="2024-09-23T08:45:19Z" level=debug msg="session started" spanID=15e60607cbdc761c traceID=fdd9c3c474c484f84ee71354691cff86
time="2024-09-23T08:45:19Z" level=debug msg="session started" spanID=54bc403227cc280a traceID=406841f280b0cb5ecbf7ee3c2f412b8b
time="2024-09-23T08:45:19Z" level=debug msg="session started" spanID=703c6bd0ed50161e traceID=7a02f78f700a7a49a254bf79a385a267
time="2024-09-23T08:45:19Z" level=debug msg="session started" spanID=31d8a1fcbc09de70 traceID=c20f3c4918ad0c3eb1e29ed6d130cc69
time="2024-09-23T08:45:19Z" level=debug msg="session started" spanID=948445e75437e0de traceID=36cbea0619a2cef0eb50b5fe679c1f05
time="2024-09-23T08:45:19Z" level=debug msg="session started" spanID=b49ebcb618fdcc89 traceID=198e0bd3609ff6d1168a4cfed771cda4
time="2024-09-23T08:45:19Z" level=debug msg="session started" spanID=a70a441a772282c8 traceID=3adf21313a1a50dba009c7a2061f1efc
