stdout: /buildkit-binaries/v0.9.0/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.0/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config433041126/buildkitd.toml --root /tmp/bkbench_sandbox1342011526 --addr unix:///tmp/bkbench_sandbox1342011526/buildkitd.sock --debug --debugaddr 127.0.0.1:44203
stderr: /buildkit-binaries/v0.9.0/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.0/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config433041126/buildkitd.toml --root /tmp/bkbench_sandbox1342011526 --addr unix:///tmp/bkbench_sandbox1342011526/buildkitd.sock --debug --debugaddr 127.0.0.1:44203
> StartCmd 2024-09-25 16:28:20.26503892 +0000 UTC m=+8011.374645028 /buildkit-binaries/v0.9.0/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.0/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config433041126/buildkitd.toml --root /tmp/bkbench_sandbox1342011526 --addr unix:///tmp/bkbench_sandbox1342011526/buildkitd.sock --debug --debugaddr 127.0.0.1:44203
time="2024-09-25T16:28:20Z" level=debug msg="debug handlers listening at 127.0.0.1:44203"
time="2024-09-25T16:28:20Z" level=info msg="auto snapshotter: using overlayfs"
time="2024-09-25T16:28:20Z" level=warning msg="using host network as the default"
time="2024-09-25T16:28:20Z" level=info msg="found worker \"9o22de6rk7z7xj4swsn29r3vv\", labels=map[org.mobyproject.buildkit.worker.executor:oci org.mobyproject.buildkit.worker.hostname:6a729997c0ba org.mobyproject.buildkit.worker.sandbox:true org.mobyproject.buildkit.worker.snapshotter:overlayfs], platforms=[linux/amd64 linux/arm64 linux/riscv64 linux/ppc64le linux/s390x linux/386 linux/mips64le linux/mips64 linux/arm/v7 linux/arm/v6]"
time="2024-09-25T16:28:20Z" level=info msg="found 1 workers, default=\"9o22de6rk7z7xj4swsn29r3vv\""
time="2024-09-25T16:28:20Z" level=warning msg="currently, only the default worker can be used."
time="2024-09-25T16:28:20Z" level=info msg="running server on /tmp/bkbench_sandbox1342011526/buildkitd.sock"
time="2024-09-25T16:28:22Z" level=debug msg="session started" spanID=001be581faf0424b traceID=2fb6046152bb77baab34fc5363aba11d
time="2024-09-25T16:28:23Z" level=debug msg="session started" spanID=011a1a508b5386cd traceID=66bf51d277330abc4b1aac636212ba15
time="2024-09-25T16:28:24Z" level=debug msg="session started" spanID=b75f988afe23e43a traceID=2f91a69f91b903aa44f9ab92d81596c2
time="2024-09-25T16:28:24Z" level=debug msg="session started" spanID=24f35af5fdb5077d traceID=3f4db9a094836e70a23cbaab5ba3edf9
time="2024-09-25T16:28:24Z" level=debug msg="session started" spanID=4f555688dd0732cd traceID=d6da525c07fd45c0f79e83961603484b
