stdout: /buildkit-binaries/v0.9.0/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.0/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config691467751/buildkitd.toml --root /tmp/bkbench_sandbox4058884502 --addr unix:///tmp/bkbench_sandbox4058884502/buildkitd.sock --debug --debugaddr 127.0.0.1:32899
stderr: /buildkit-binaries/v0.9.0/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.0/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config691467751/buildkitd.toml --root /tmp/bkbench_sandbox4058884502 --addr unix:///tmp/bkbench_sandbox4058884502/buildkitd.sock --debug --debugaddr 127.0.0.1:32899
> StartCmd 2024-09-18 20:57:25.907811228 +0000 UTC m=+1413.335443591 /buildkit-binaries/v0.9.0/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.0/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config691467751/buildkitd.toml --root /tmp/bkbench_sandbox4058884502 --addr unix:///tmp/bkbench_sandbox4058884502/buildkitd.sock --debug --debugaddr 127.0.0.1:32899
time="2024-09-18T20:57:25Z" level=debug msg="debug handlers listening at 127.0.0.1:32899"
time="2024-09-18T20:57:25Z" level=info msg="auto snapshotter: using overlayfs"
time="2024-09-18T20:57:25Z" level=warning msg="using host network as the default"
time="2024-09-18T20:57:25Z" level=info msg="found worker \"4q3hbrf6ccy0bkynsz1dpqh02\", labels=map[org.mobyproject.buildkit.worker.executor:oci org.mobyproject.buildkit.worker.hostname:6eb579e4eda5 org.mobyproject.buildkit.worker.sandbox:true org.mobyproject.buildkit.worker.snapshotter:overlayfs], platforms=[linux/amd64 linux/arm64 linux/riscv64 linux/ppc64le linux/s390x linux/386 linux/mips64le linux/mips64 linux/arm/v7 linux/arm/v6]"
time="2024-09-18T20:57:25Z" level=info msg="found 1 workers, default=\"4q3hbrf6ccy0bkynsz1dpqh02\""
time="2024-09-18T20:57:25Z" level=warning msg="currently, only the default worker can be used."
time="2024-09-18T20:57:25Z" level=info msg="running server on /tmp/bkbench_sandbox4058884502/buildkitd.sock"
time="2024-09-18T20:57:28Z" level=debug msg="session started" spanID=c1341ce1bad25684 traceID=ec87d2f6596a1cbeb3da19e71162f97f
time="2024-09-18T20:57:28Z" level=debug msg="session started" spanID=8d8c707b97b5d712 traceID=e57ea8c48b5db8caa6e1c1f2c83fd2f1
time="2024-09-18T20:57:29Z" level=debug msg="session started" spanID=0a2aebd020faca52 traceID=fefa114f5a20d68e52136b353942184e
time="2024-09-18T20:57:29Z" level=debug msg="session started" spanID=1ce793c5248dd585 traceID=068e4c187a6abf5384875476748b3044
time="2024-09-18T20:57:29Z" level=debug msg="session started" spanID=ed5049b42c442f4a traceID=11e7fa99d84892fe7b8c854260751f87
time="2024-09-18T20:57:29Z" level=debug msg="session started" spanID=2b1bb581a1ce1e14 traceID=6f03b12263f9890f27833eb9dceb1b58
time="2024-09-18T20:57:29Z" level=debug msg="session started" spanID=b7719bfcfb056f36 traceID=c94c23d1575bd8189228040ce5eed725
time="2024-09-18T20:57:30Z" level=debug msg="session started" spanID=53a1884a3796415e traceID=662efb9556bd558765c19950e8b41c24
time="2024-09-18T20:57:30Z" level=debug msg="session started" spanID=d226d6276c7c9581 traceID=a66d2e9a2f11384aa161e49df25c8ac9
time="2024-09-18T20:57:30Z" level=debug msg="session started" spanID=f3e60f2dd9a7e315 traceID=afc7752df92eff7d7c3a6e1eed85468c
time="2024-09-18T20:57:30Z" level=debug msg="session started" spanID=f6cfc86651cf7219 traceID=db53a5b129c30813c71e900d35cef553
time="2024-09-18T20:57:30Z" level=debug msg="session started" spanID=f8cf50d43220ee80 traceID=dcf6c418d8af9e812e63b8fb0ae83d6d
time="2024-09-18T20:57:30Z" level=debug msg="session started" spanID=42308c208a8e380e traceID=f52e5308ded69f8997148a6125843cc9
time="2024-09-18T20:57:30Z" level=debug msg="session started" spanID=300186628f93ca01 traceID=b3188e7913e0acc6892441e576b4ef18
time="2024-09-18T20:57:30Z" level=debug msg="session started" spanID=5cc13022cb722ced traceID=5c1a47e220c403566e0c35691a724009
time="2024-09-18T20:57:30Z" level=debug msg="session started" spanID=813576f4a5f2ec2b traceID=5a845afb680fcb0a658fb6ba30c117cb
time="2024-09-18T20:57:30Z" level=debug msg="session started" spanID=6da8a8f11bcb4996 traceID=c8f02007c7efd82f5dd50b43c373b0b5
time="2024-09-18T20:57:30Z" level=debug msg="session started" spanID=84edc5cb9344bc61 traceID=0d571a8bf2d055fdccaa4c511df5bb4a
time="2024-09-18T20:57:30Z" level=debug msg="session started" spanID=3f6c6e38e8687f53 traceID=9ac9241a5e49d3116fac698b5fd09563
time="2024-09-18T20:57:30Z" level=debug msg="session started" spanID=cc9e007b26c536ef traceID=f123a9430627a1e4dfb56c84158e7c9c
time="2024-09-18T20:57:30Z" level=debug msg="session started" spanID=f7370b93eaf1d32f traceID=c0da8b02494ceb5d3d4731b9dba576b8
time="2024-09-18T20:57:30Z" level=debug msg="session started" spanID=9c634bc5e2d5b959 traceID=af82c0ac00882185cf0ea60e682da8f6
time="2024-09-18T20:57:30Z" level=debug msg="session started" spanID=713223fc503d78d6 traceID=5b1c88e4a8e0ad698170bb1145ab43fe
time="2024-09-18T20:57:30Z" level=debug msg="session started" spanID=dea9813684d00d35 traceID=debb0f9892e9ee5d1a9ddb8f723d0187
time="2024-09-18T20:57:30Z" level=debug msg="session started" spanID=cc3645ef89c3fcbb traceID=ea7d7250e7108e076e26d07f56614a57
time="2024-09-18T20:57:30Z" level=debug msg="session started" spanID=b91ab0d27b317807 traceID=92bc1ce4188966e880b2b2632d4affca
time="2024-09-18T20:57:30Z" level=debug msg="session started" spanID=f1a7db5f48eacac5 traceID=38384d05fea173c2e9a93c19db1ab5d3
time="2024-09-18T20:57:30Z" level=debug msg="session started" spanID=b7d28002f71e43c2 traceID=38789431492d082303a7651ca1b80bba
time="2024-09-18T20:57:30Z" level=debug msg="session started" spanID=c2b9cffd34dd319b traceID=27c5b38c602ff15ebc3dd0308884d8fc
time="2024-09-18T20:57:30Z" level=debug msg="session started" spanID=fdb441233a8649f0 traceID=4616d5c62faa59439d50dfd818ba6545
time="2024-09-18T20:57:30Z" level=debug msg="session started" spanID=23cfb89607e6934a traceID=2e95a15b8edfcca2737e983427697328
time="2024-09-18T20:57:30Z" level=debug msg="session started" spanID=83b7bbaf8580392f traceID=63ee251d4b4bcae368a830e7b57849ee
time="2024-09-18T20:57:30Z" level=debug msg="session started" spanID=431c47a7a861b635 traceID=2c30da5cd72991030252b14c78cf9722
time="2024-09-18T20:57:30Z" level=debug msg="session started" spanID=c9a1b4a04bfc7944 traceID=48bef91b8872b529584c6ad3bee8da7e
time="2024-09-18T20:57:30Z" level=debug msg="session started" spanID=1e1d4ac07b3a2c66 traceID=2939186f36ecb680ae85fdb6a5e9c835
time="2024-09-18T20:57:30Z" level=debug msg="session started" spanID=d749903b14621e71 traceID=91cff1268c61f99ed6628beb7e3b65e1
