stdout: /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config2618028371/buildkitd.toml --root /tmp/bkbench_sandbox1707232944 --addr unix:///tmp/bkbench_sandbox1707232944/buildkitd.sock --debug --debugaddr 127.0.0.1:42007
stderr: /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config2618028371/buildkitd.toml --root /tmp/bkbench_sandbox1707232944 --addr unix:///tmp/bkbench_sandbox1707232944/buildkitd.sock --debug --debugaddr 127.0.0.1:42007
> StartCmd 2024-09-25 16:33:19.103930397 +0000 UTC m=+8310.213536505 /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config2618028371/buildkitd.toml --root /tmp/bkbench_sandbox1707232944 --addr unix:///tmp/bkbench_sandbox1707232944/buildkitd.sock --debug --debugaddr 127.0.0.1:42007
time="2024-09-25T16:33:19Z" level=debug msg="debug handlers listening at 127.0.0.1:42007"
time="2024-09-25T16:33:19Z" level=info msg="auto snapshotter: using overlayfs"
time="2024-09-25T16:33:19Z" level=warning msg="using host network as the default"
time="2024-09-25T16:33:19Z" level=info msg="found worker \"ppxu6czi4v28mrc7py1x7vb2p\", labels=map[org.mobyproject.buildkit.worker.executor:oci org.mobyproject.buildkit.worker.hostname:6a729997c0ba org.mobyproject.buildkit.worker.sandbox:true org.mobyproject.buildkit.worker.snapshotter:overlayfs], platforms=[linux/amd64 linux/arm64 linux/riscv64 linux/ppc64le linux/s390x linux/386 linux/mips64le linux/mips64 linux/arm/v7 linux/arm/v6]"
time="2024-09-25T16:33:19Z" level=info msg="found 1 workers, default=\"ppxu6czi4v28mrc7py1x7vb2p\""
time="2024-09-25T16:33:19Z" level=warning msg="currently, only the default worker can be used."
time="2024-09-25T16:33:19Z" level=info msg="running server on /tmp/bkbench_sandbox1707232944/buildkitd.sock"
time="2024-09-25T16:33:20Z" level=debug msg="session started" spanID=107d4c301425bb5b traceID=335281f2e4d2e49cb67f28d7663c87dd
time="2024-09-25T16:33:21Z" level=debug msg="session started" spanID=eb498c70a13ca296 traceID=0f835f2cbb11d1baf07738ffc31f8665
time="2024-09-25T16:33:22Z" level=debug msg="session started" spanID=a648891e6caa7908 traceID=2e0da9e033aabb5d3c483eef28b97522
time="2024-09-25T16:33:22Z" level=debug msg="session started" spanID=ca62047973d7249c traceID=8b2390bc4bf76db3aa9fe792a6518959
time="2024-09-25T16:33:23Z" level=debug msg="session started" spanID=93b01bf3574feaa0 traceID=17e76ca1c18a462b22352718e91abeea
