stdout: /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config490061312/buildkitd.toml --root /tmp/bkbench_sandbox536694462 --addr unix:///tmp/bkbench_sandbox536694462/buildkitd.sock --debug --debugaddr 127.0.0.1:46823
stderr: /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config490061312/buildkitd.toml --root /tmp/bkbench_sandbox536694462 --addr unix:///tmp/bkbench_sandbox536694462/buildkitd.sock --debug --debugaddr 127.0.0.1:46823
> StartCmd 2024-09-25 16:31:20.026784217 +0000 UTC m=+8191.136390335 /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config490061312/buildkitd.toml --root /tmp/bkbench_sandbox536694462 --addr unix:///tmp/bkbench_sandbox536694462/buildkitd.sock --debug --debugaddr 127.0.0.1:46823
time="2024-09-25T16:31:20Z" level=debug msg="debug handlers listening at 127.0.0.1:46823"
time="2024-09-25T16:31:20Z" level=info msg="auto snapshotter: using overlayfs"
time="2024-09-25T16:31:20Z" level=warning msg="using host network as the default"
time="2024-09-25T16:31:20Z" level=info msg="found worker \"anbt8mqnm6f6le1qt7zkrd1th\", labels=map[org.mobyproject.buildkit.worker.executor:oci org.mobyproject.buildkit.worker.hostname:6a729997c0ba org.mobyproject.buildkit.worker.sandbox:true org.mobyproject.buildkit.worker.snapshotter:overlayfs], platforms=[linux/amd64 linux/arm64 linux/riscv64 linux/ppc64le linux/s390x linux/386 linux/mips64le linux/mips64 linux/arm/v7 linux/arm/v6]"
time="2024-09-25T16:31:20Z" level=info msg="found 1 workers, default=\"anbt8mqnm6f6le1qt7zkrd1th\""
time="2024-09-25T16:31:20Z" level=warning msg="currently, only the default worker can be used."
time="2024-09-25T16:31:20Z" level=info msg="running server on /tmp/bkbench_sandbox536694462/buildkitd.sock"
time="2024-09-25T16:31:22Z" level=debug msg="session started" spanID=974846d8ba487fd0 traceID=f854d2f656549f2fa486d01399f3c72d
time="2024-09-25T16:31:23Z" level=debug msg="session started" spanID=03fd71b9a5548a68 traceID=8d474af070065ad09f69922cc7cbef6a
time="2024-09-25T16:31:24Z" level=debug msg="session started" spanID=f10b13f65ce6383b traceID=d982d2b8603790170aaf25e802b171fc
time="2024-09-25T16:31:24Z" level=debug msg="session started" spanID=b78d3ed1dbd7c4d8 traceID=1050f193fda9d48c851e64aa1d9ac425
time="2024-09-25T16:31:24Z" level=debug msg="session started" spanID=44a735423774b4bf traceID=2dde0d7cbf9a9255e5ca8f47b7d5f4f5
time="2024-09-25T16:31:24Z" level=debug msg="session started" spanID=fd0b26d7b849394a traceID=08b0dce544a2411c857f1e5777516c69
time="2024-09-25T16:31:24Z" level=debug msg="session started" spanID=d14aabf333de46fa traceID=c6cb2da022871652df9aa702c0565b82
time="2024-09-25T16:31:24Z" level=debug msg="session started" spanID=264336a3a0529615 traceID=39d57be6dc2f2a828835bf0eeb544f7b
time="2024-09-25T16:31:24Z" level=debug msg="session started" spanID=926c4cade9bf1ec4 traceID=e87747b9f7abaccb7ae39422c2acbd17
time="2024-09-25T16:31:24Z" level=debug msg="session started" spanID=59161787f4df5386 traceID=01d00e190fb72e66ad6f97dcfd0ba5df
time="2024-09-25T16:31:24Z" level=debug msg="session started" spanID=266ed42398e261f1 traceID=d7c239563738a9ab42333998f3dd7e30
time="2024-09-25T16:31:24Z" level=debug msg="session started" spanID=9d935c237b33de65 traceID=ef0b29859ef2442b59f1dc8dbf648041
time="2024-09-25T16:31:24Z" level=debug msg="session started" spanID=96a156d793b65401 traceID=a8a8749a35b5935d03f80ad0dc8c3094
