stdout: /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config2591548686/buildkitd.toml --root /tmp/bkbench_sandbox1877090819 --addr unix:///tmp/bkbench_sandbox1877090819/buildkitd.sock --debug --debugaddr 127.0.0.1:38763
stderr: /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config2591548686/buildkitd.toml --root /tmp/bkbench_sandbox1877090819 --addr unix:///tmp/bkbench_sandbox1877090819/buildkitd.sock --debug --debugaddr 127.0.0.1:38763
> StartCmd 2024-09-19 11:44:40.706210341 +0000 UTC m=+1573.203207501 /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config2591548686/buildkitd.toml --root /tmp/bkbench_sandbox1877090819 --addr unix:///tmp/bkbench_sandbox1877090819/buildkitd.sock --debug --debugaddr 127.0.0.1:38763
time="2024-09-19T11:44:40Z" level=debug msg="debug handlers listening at 127.0.0.1:38763"
time="2024-09-19T11:44:40Z" level=info msg="auto snapshotter: using overlayfs"
time="2024-09-19T11:44:40Z" level=warning msg="using host network as the default"
time="2024-09-19T11:44:40Z" level=info msg="found worker \"n9hgtgcezusv6gmid1v4ffysy\", labels=map[org.mobyproject.buildkit.worker.executor:oci org.mobyproject.buildkit.worker.hostname:9e4381d34725 org.mobyproject.buildkit.worker.sandbox:true org.mobyproject.buildkit.worker.snapshotter:overlayfs], platforms=[linux/amd64 linux/arm64 linux/riscv64 linux/ppc64le linux/s390x linux/386 linux/mips64le linux/mips64 linux/arm/v7 linux/arm/v6]"
time="2024-09-19T11:44:40Z" level=info msg="found 1 workers, default=\"n9hgtgcezusv6gmid1v4ffysy\""
time="2024-09-19T11:44:40Z" level=warning msg="currently, only the default worker can be used."
time="2024-09-19T11:44:40Z" level=info msg="running server on /tmp/bkbench_sandbox1877090819/buildkitd.sock"
time="2024-09-19T11:44:43Z" level=debug msg="session started" spanID=bd95e1b0534cf761 traceID=dd9cef6fdfcbf0bf595cc39ae5dbce1a
time="2024-09-19T11:44:44Z" level=debug msg="session started" spanID=1341c5d8b747f04c traceID=c857597321c4796883899d763cf0e055
time="2024-09-19T11:44:44Z" level=debug msg="session started" spanID=6e41164fadf3b609 traceID=19df3a0ab5aef99355ca817652fcbcac
time="2024-09-19T11:44:44Z" level=debug msg="session started" spanID=4c4f85c0ae449d04 traceID=c1d7727ab9c668f6b03372872bc70ca0
time="2024-09-19T11:44:44Z" level=debug msg="session started" spanID=96acb2d3bec2b44a traceID=765667bb1ba86a360eba67cde0029965
