stdout: /buildkit-binaries/2024-09-11/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/2024-09-11/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config3393449276/buildkitd.toml --root /tmp/bkbench_sandbox3702616458 --addr unix:///tmp/bkbench_sandbox3702616458/buildkitd.sock --debug --debugaddr 127.0.0.1:33601
stderr: /buildkit-binaries/2024-09-11/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/2024-09-11/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config3393449276/buildkitd.toml --root /tmp/bkbench_sandbox3702616458 --addr unix:///tmp/bkbench_sandbox3702616458/buildkitd.sock --debug --debugaddr 127.0.0.1:33601
> StartCmd 2024-09-23 09:34:59.404525195 +0000 UTC m=+55.248776925 /buildkit-binaries/2024-09-11/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/2024-09-11/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config3393449276/buildkitd.toml --root /tmp/bkbench_sandbox3702616458 --addr unix:///tmp/bkbench_sandbox3702616458/buildkitd.sock --debug --debugaddr 127.0.0.1:33601
time="2024-09-23T09:34:59Z" level=warning msg="failed to get disk size: no such file or directory"
time="2024-09-23T09:34:59Z" level=warning msg="failed to get disk size: no such file or directory"
time="2024-09-23T09:34:59Z" level=debug msg="debug handlers listening at 127.0.0.1:33601"
time="2024-09-23T09:34:59Z" level=info msg="auto snapshotter: using overlayfs"
time="2024-09-23T09:34:59Z" level=warning msg="using host network as the default"
time="2024-09-23T09:34:59Z" level=info msg="found worker \"wxbelrtjkjqpimyxy97fldxwo\", labels=map[org.mobyproject.buildkit.worker.executor:oci org.mobyproject.buildkit.worker.hostname:4af4102dbd1f org.mobyproject.buildkit.worker.network:host org.mobyproject.buildkit.worker.oci.process-mode:sandbox org.mobyproject.buildkit.worker.sandbox:true org.mobyproject.buildkit.worker.selinux.enabled:false org.mobyproject.buildkit.worker.snapshotter:overlayfs], platforms=[linux/amd64 linux/amd64/v2 linux/amd64/v3 linux/arm64 linux/riscv64 linux/ppc64le linux/s390x linux/386 linux/mips64le linux/mips64 linux/arm/v7 linux/arm/v6]"
time="2024-09-23T09:34:59Z" level=info msg="found 1 workers, default=\"wxbelrtjkjqpimyxy97fldxwo\""
time="2024-09-23T09:34:59Z" level=warning msg="currently, only the default worker can be used."
time="2024-09-23T09:34:59Z" level=info msg="running server on /tmp/bkbench_sandbox3702616458/buildkitd.sock"
time="2024-09-23T09:34:59Z" level=debug msg="session started" spanID=11a366b8542cc213 traceID=227102f3bd212d8ca742ed5a0ca4f94f
time="2024-09-23T09:34:59Z" level=debug msg="session started" spanID=6f902ca3d4169e77 traceID=a86374eb25f74b43d103296259ae5005
time="2024-09-23T09:34:59Z" level=debug msg="session finished: <nil>" spanID=11a366b8542cc213 traceID=227102f3bd212d8ca742ed5a0ca4f94f
time="2024-09-23T09:34:59Z" level=debug msg="session started" spanID=30ea6b41c16f7ef1 traceID=fd027c32c984c1082f1291a0b883cc0d
time="2024-09-23T09:34:59Z" level=debug msg="session started" spanID=65dc18dfe0dd1e41 traceID=118888835beeadc704b0948bd794cb0c
time="2024-09-23T09:34:59Z" level=debug msg="session finished: <nil>" spanID=6f902ca3d4169e77 traceID=a86374eb25f74b43d103296259ae5005
time="2024-09-23T09:34:59Z" level=debug msg="session finished: <nil>" spanID=30ea6b41c16f7ef1 traceID=fd027c32c984c1082f1291a0b883cc0d
time="2024-09-23T09:34:59Z" level=debug msg="session started" spanID=16081c183566448a traceID=227102f3bd212d8ca742ed5a0ca4f94f
time="2024-09-23T09:34:59Z" level=debug msg="session finished: <nil>" spanID=65dc18dfe0dd1e41 traceID=118888835beeadc704b0948bd794cb0c
time="2024-09-23T09:34:59Z" level=debug msg="session started" spanID=b7d543d154538519 traceID=a86374eb25f74b43d103296259ae5005
time="2024-09-23T09:34:59Z" level=debug msg="session started" spanID=72cd0f64e72daca4 traceID=5bae4205639d4a13e64d3fd01cb576c8
time="2024-09-23T09:34:59Z" level=debug msg="session started" spanID=641ee75373094dfc traceID=fd027c32c984c1082f1291a0b883cc0d
time="2024-09-23T09:34:59Z" level=debug msg="session started" spanID=305dfb9fa4c393d6 traceID=5b7f6981983eb0196fa057a53a29bbf1
time="2024-09-23T09:34:59Z" level=debug msg="new ref for local: pv24mz3a2k4kh6zasenoq5ldj" span="[internal] load build definition from Dockerfile" spanID=c69fe9d5a0d0f9cb traceID=227102f3bd212d8ca742ed5a0ca4f94f
time="2024-09-23T09:34:59Z" level=debug msg="session started" spanID=dfe158e55d57b96d traceID=118888835beeadc704b0948bd794cb0c
time="2024-09-23T09:34:59Z" level=debug msg="diffcopy took: 113.750054ms" span="[internal] load build definition from Dockerfile" spanID=6a88caad31660a52 traceID=227102f3bd212d8ca742ed5a0ca4f94f
time="2024-09-23T09:34:59Z" level=debug msg="session finished: <nil>" spanID=72cd0f64e72daca4 traceID=5bae4205639d4a13e64d3fd01cb576c8
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=dd0d4f027bdb8920 traceID=53fdf77f251f379656fbc63b9a90eb42
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=9d667cc346d11511 traceID=608a79822af2b9221daafe8af2d96189
time="2024-09-23T09:35:00Z" level=debug msg="saved pv24mz3a2k4kh6zasenoq5ldj as dockerfile:dockerfile:001:0de6cd31e6109a40" span="[internal] load build definition from Dockerfile" spanID=c69fe9d5a0d0f9cb traceID=227102f3bd212d8ca742ed5a0ca4f94f
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=52c4fb3b078dfbc5 traceID=debcd86d663e9672c22327c3022f4e40
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=7bd823941bce7ce5 traceID=0925260c827ce76a6f2414f23c4ff076
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=68c5d0e714236cf6 traceID=c5b3dd7c8e2fa7b517482ac8ea67c69c
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=b005188daa852259 traceID=f089942c219ee5dfbaff0c5b23aab7c9
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=cc91a2b60f65ae65 traceID=aa2b83ec853801738c2093844b33523b
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=2b632dcb40ddfdd5 traceID=d778038feda6352def158f07e0936b77
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=62011e4ecd86286b traceID=b70e5e06e391466fad51bb6dfdce8d18
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=5d860adff1d22d4e traceID=5bae4205639d4a13e64d3fd01cb576c8
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=5803d2e48d642870 traceID=f31471681cfa9ec1c2ab235b064f3b48
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=80321c73d94834e2 traceID=c2acc9ea8429f9d2732ee7958a5f5acb
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=2ecfbb590336449d traceID=67344cb3c36880ddd7364eeca1a5700f
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=b3e2be67bf8481c5 traceID=98177dbec457d07a694e94d321daf9c3
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=f0d8d81eb1e908b6 traceID=e112f67614e0b98f4aa14799f537142a
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=66b1d6f8be0f51e4 traceID=bf37dfb38f26c7cb3783275ae9a054cd
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=caec5ae14848a229 traceID=414b4dbe444c4bffad1d7cd5bd78c669
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=01a67af3b8eaa572 traceID=4f408faa892789b9a8fbf9b6d0e6a12a
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=fdf0356cc487fc15 traceID=e98592682839dafcb6889f525bc83111
time="2024-09-23T09:35:00Z" level=debug msg="session finished: <nil>" spanID=305dfb9fa4c393d6 traceID=5b7f6981983eb0196fa057a53a29bbf1
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=78000c2821233ba4 traceID=00ea466080014227bf0681d5fee94f83
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=e5770b10546b8e05 traceID=8b0b26ffb81fe146ace704e39e8c8876
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=28f71f21a31a87e8 traceID=d85ebaff1483c510c7068c554cce0039
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=9ac56f0de3141138 traceID=4a9281cf8bd2d5d9533168390d37ca53
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=7375f3519c4bd93b traceID=affb10b730e09431aae5dc42737abcb1
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=c1b11b1b5be85a91 traceID=9116a217abc4c72dec12bc840c0d1c17
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=80ee762a8dfb975c traceID=ef0c791750a5f81b624b986f36f547c4
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=e3f4ba0979486f39 traceID=9c41da590437a75062f3612670d8b807
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=2d12fc5592a6e079 traceID=b283eb80926774dd6f2631786404e54f
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=670c5908622977bb traceID=5b7f6981983eb0196fa057a53a29bbf1
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=cdb29b34f2468b1f traceID=6fb444cb6368129efb16d374045a5cf1
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=b9b951a1cc711f9f traceID=ec84e25cbdfb0e136ad5f1c641b5990d
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=f2fc8505902582be traceID=063db7c5e6d103dc907222d8084b03b9
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=e5cd8f15b8ca2203 traceID=bc995a63e7ee90b5e04bac534d72f61a
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=87be2a929365e9f9 traceID=2164826eb131d87d7ac8f8fac347fd76
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=211c0348f71a6743 traceID=8f264a8dbd652cbb996f9cee8fe84ea4
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=43781e39b84af815 traceID=5324503a0902f01438a0e8e2f87da1e4
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=cbf27895a2e39472 traceID=873f23ce20263902722074a1fbbb03a9
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=f3ced50201e23e32 traceID=c35c6cdc963b4eae53202c8bba0280f2
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=2099af4b3a9a5285 traceID=2e350aa02c5cbf23c76151a0cf4617d9
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=b2c6fc252027570b traceID=925395343ba5a96914a9e8f59d917a40
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=a8f35152fb952a76 traceID=b805f98fe97ed5e5b60693364123608c
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=e2a2f23ff0e982ce traceID=a31e043c041348526c5b7769763df245
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=5fd1b32450900b9a traceID=eecf5bcb29d76da0ecce92a6941c5911
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=b7e2c19739d97622 traceID=eee07be433ebad9991e3e28945b058fc
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=651a02e22d94eb25 traceID=e2abf11b6f8f70b4c550311b94460ef2
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=b7969f951b63da10 traceID=38d6af3da7dd4e25090cdd2cd6699434
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=0ca0e35eef212556 traceID=b1938c1ea5f45b91ebb6690f1a12a004
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=3eda90b0667f7619 traceID=9ed075bd82bacc03a65c5938de082a81
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=f10a809f7139dbd8 traceID=128de0a582545a8c91792fbac6d37094
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=963473f9589bc808 traceID=4f75653df0d454473d6b085ab1f1e41b
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=74bfcca5b914047b traceID=957f0769216b538f1687240602c73732
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=d65a8c0ff06729ef traceID=8091eb17e02f1c33beb851dd45c31f23
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=1443406953621b7b traceID=51618d918ce7d9ecdbc0a25ef0d38951
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=f9658ce7b073c242 traceID=8acfc0de7f48bbda8c8add2b97ba1620
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=b7c4fdea0613fb9c traceID=5bb61a37d9be81e07bb5048fd2537fb2
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=20caef60991abde4 traceID=dfe917d6c39e99650b74eadc57a1e85b
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=81edd67521382677 traceID=a7d3c85542c1b90f4f5453944293fe51
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=9b34decbeb634485 traceID=bfb9c0e729b593d4e5f42dcb6caff7ee
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=58c508a79de0c099 traceID=1743f28ed301a472d62c5de2407081d4
time="2024-09-23T09:35:00Z" level=debug msg="session started" spanID=37d2383e06e3e1b2 traceID=1e790c13657841bfd1b7e19775b061fe
