stdout: /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config431908287/buildkitd.toml --root /tmp/bkbench_sandbox1143065019 --addr unix:///tmp/bkbench_sandbox1143065019/buildkitd.sock --debug --debugaddr 127.0.0.1:36887
stderr: /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config431908287/buildkitd.toml --root /tmp/bkbench_sandbox1143065019 --addr unix:///tmp/bkbench_sandbox1143065019/buildkitd.sock --debug --debugaddr 127.0.0.1:36887
> StartCmd 2024-09-24 16:33:23.922566448 +0000 UTC m=+8800.400455611 /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config431908287/buildkitd.toml --root /tmp/bkbench_sandbox1143065019 --addr unix:///tmp/bkbench_sandbox1143065019/buildkitd.sock --debug --debugaddr 127.0.0.1:36887
time="2024-09-24T16:33:23Z" level=debug msg="debug handlers listening at 127.0.0.1:36887"
time="2024-09-24T16:33:23Z" level=info msg="auto snapshotter: using overlayfs"
time="2024-09-24T16:33:23Z" level=warning msg="using host network as the default"
time="2024-09-24T16:33:23Z" level=info msg="found worker \"ovir0eccvknz9fikdunkea7ig\", labels=map[org.mobyproject.buildkit.worker.executor:oci org.mobyproject.buildkit.worker.hostname:13149d13570b org.mobyproject.buildkit.worker.sandbox:true org.mobyproject.buildkit.worker.snapshotter:overlayfs], platforms=[linux/amd64 linux/arm64 linux/riscv64 linux/ppc64le linux/s390x linux/386 linux/mips64le linux/mips64 linux/arm/v7 linux/arm/v6]"
time="2024-09-24T16:33:23Z" level=info msg="found 1 workers, default=\"ovir0eccvknz9fikdunkea7ig\""
time="2024-09-24T16:33:23Z" level=warning msg="currently, only the default worker can be used."
time="2024-09-24T16:33:23Z" level=info msg="running server on /tmp/bkbench_sandbox1143065019/buildkitd.sock"
time="2024-09-24T16:33:26Z" level=debug msg="session started" spanID=8b692ca4e75bac6a traceID=460d560615822cf38c657af4ad9443fa
time="2024-09-24T16:33:26Z" level=debug msg="session started" spanID=5d924f3996d40a23 traceID=55fda62f5a889edb2333186fa16f30d4
time="2024-09-24T16:33:27Z" level=debug msg="session started" spanID=aa0669e5ed059719 traceID=059b4acf2405d61a5a0f995115110b88
time="2024-09-24T16:33:27Z" level=debug msg="session started" spanID=88efeb586105f43c traceID=2e3f51ba4a9669ac94e4d5c031277214
time="2024-09-24T16:33:27Z" level=debug msg="session started" spanID=5045a64973b404cd traceID=b17924d8fa9bf4755af1e96af4e2e32a
time="2024-09-24T16:33:27Z" level=debug msg="session started" spanID=976b69b822433a64 traceID=5b500113e95524f8a9056a2c26c702f4
time="2024-09-24T16:33:28Z" level=debug msg="session started" spanID=0dc329087294388d traceID=20ccb36335a46a567e036e49208fc811
time="2024-09-24T16:33:28Z" level=debug msg="session started" spanID=dfde30fa5327dd5d traceID=769165a6847bd224ad256dd026224bf2
time="2024-09-24T16:33:28Z" level=debug msg="session started" spanID=7f826ed777f7bdc9 traceID=f355977e670fc757dc70e73b95b10a43
time="2024-09-24T16:33:28Z" level=debug msg="session started" spanID=6ef18ada706b320d traceID=b15c45dd196b292dff8b77351d3fb772
time="2024-09-24T16:33:28Z" level=debug msg="session started" spanID=c37bc52fb0ddeb8d traceID=2d4532dd87c65e64eff71fc545e263bb
time="2024-09-24T16:33:28Z" level=debug msg="session started" spanID=704f9268d42e6d57 traceID=922d92b9679169e740a4132c929b4791
time="2024-09-24T16:33:28Z" level=debug msg="session started" spanID=2f4c774d7a0573d9 traceID=b856f77b92f39756df1a4a31c53d4f30
time="2024-09-24T16:33:28Z" level=debug msg="session started" spanID=32d8ab45c46989fa traceID=1eb7cbe3176b2bebbde8ea4b27c19ecf
time="2024-09-24T16:33:28Z" level=debug msg="session started" spanID=fda7520bd4dc6fd7 traceID=b80ca48f4706a7f7c5fc00965f02b404
time="2024-09-24T16:33:28Z" level=debug msg="session started" spanID=4d0fecbc0a6b973b traceID=59d1799a5c6aaffd53b89fa09bde33e9
time="2024-09-24T16:33:28Z" level=debug msg="session started" spanID=d4f8eab555707c70 traceID=834c69fd7cb685abed15c2038fe99573
time="2024-09-24T16:33:28Z" level=debug msg="session started" spanID=2b0e0fc0a4d13c82 traceID=f164b45a01e9e2ee5e689dd91ec5fd0b
time="2024-09-24T16:33:28Z" level=debug msg="session started" spanID=0e16d52979bbd8a3 traceID=2219cd893052f4eb8b387bf8f30b7e1b
time="2024-09-24T16:33:28Z" level=debug msg="session started" spanID=e92d5d4d055aaf4f traceID=be57bf7395a7fd851ae4d01f8545ad73
time="2024-09-24T16:33:28Z" level=debug msg="session started" spanID=20cb8399a7cc621c traceID=034787d620acd5e4aa91b55f1ddc7655
time="2024-09-24T16:33:28Z" level=debug msg="session started" spanID=54c42b20ddd8a48f traceID=b6ea9ddf85300ef73eb388c52821a0b1
time="2024-09-24T16:33:28Z" level=debug msg="session started" spanID=707db604ba99e436 traceID=bf05284da1fa7cf7ccdd0cd383cae8ff
time="2024-09-24T16:33:28Z" level=debug msg="session started" spanID=2356e4dbd0b16807 traceID=256385d21174f2961f21368b106ddfad
time="2024-09-24T16:33:28Z" level=debug msg="session started" spanID=f1d62fff251cd599 traceID=11644325b3a4580a2bbee912033ad799
time="2024-09-24T16:33:28Z" level=debug msg="session started" spanID=8f234e1bc70caa13 traceID=61a14f89052b082aba2590496ee0468a
time="2024-09-24T16:33:28Z" level=debug msg="session started" spanID=b087b05f55f2f981 traceID=95106271fb0bf68c48db928927e8946b
time="2024-09-24T16:33:28Z" level=debug msg="session started" spanID=f6049be804e710c4 traceID=a9c536696d3959822d35bf7ac3edee46
time="2024-09-24T16:33:28Z" level=debug msg="session started" spanID=8a2b82096915c461 traceID=60762beb77196947df1820e7e10f3e58
