stdout: /buildkit-binaries/v0.9.0/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.0/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config3615005706/buildkitd.toml --root /tmp/bkbench_sandbox2769021771 --addr unix:///tmp/bkbench_sandbox2769021771/buildkitd.sock --debug --debugaddr 127.0.0.1:35415
stderr: /buildkit-binaries/v0.9.0/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.0/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config3615005706/buildkitd.toml --root /tmp/bkbench_sandbox2769021771 --addr unix:///tmp/bkbench_sandbox2769021771/buildkitd.sock --debug --debugaddr 127.0.0.1:35415
> StartCmd 2024-09-23 09:56:31.836057544 +0000 UTC m=+1347.680309284 /buildkit-binaries/v0.9.0/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.0/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config3615005706/buildkitd.toml --root /tmp/bkbench_sandbox2769021771 --addr unix:///tmp/bkbench_sandbox2769021771/buildkitd.sock --debug --debugaddr 127.0.0.1:35415
time="2024-09-23T09:56:31Z" level=debug msg="debug handlers listening at 127.0.0.1:35415"
time="2024-09-23T09:56:31Z" level=info msg="auto snapshotter: using overlayfs"
time="2024-09-23T09:56:31Z" level=warning msg="using host network as the default"
time="2024-09-23T09:56:31Z" level=info msg="found worker \"psi68qjrsddbtczr8lbtv2p8b\", labels=map[org.mobyproject.buildkit.worker.executor:oci org.mobyproject.buildkit.worker.hostname:4af4102dbd1f org.mobyproject.buildkit.worker.sandbox:true org.mobyproject.buildkit.worker.snapshotter:overlayfs], platforms=[linux/amd64 linux/arm64 linux/riscv64 linux/ppc64le linux/s390x linux/386 linux/mips64le linux/mips64 linux/arm/v7 linux/arm/v6]"
time="2024-09-23T09:56:31Z" level=info msg="found 1 workers, default=\"psi68qjrsddbtczr8lbtv2p8b\""
time="2024-09-23T09:56:31Z" level=warning msg="currently, only the default worker can be used."
time="2024-09-23T09:56:31Z" level=info msg="running server on /tmp/bkbench_sandbox2769021771/buildkitd.sock"
time="2024-09-23T09:56:34Z" level=debug msg="session started" spanID=bcec7357837d94c7 traceID=4c8f15908aeefe7fc19145d7f74fe53d
time="2024-09-23T09:56:35Z" level=debug msg="session started" spanID=ec435ac702913a5e traceID=0bc13ec8f3f081e966ce1bc6bcbea08e
time="2024-09-23T09:56:35Z" level=debug msg="session started" spanID=d501b00167399255 traceID=cf61483e1415966175da2f56b29b401d
time="2024-09-23T09:56:35Z" level=debug msg="session started" spanID=440181db65039c72 traceID=0251a01c488ccbb3971c101d58145f87
time="2024-09-23T09:56:35Z" level=debug msg="session started" spanID=3c7f60d605aa6208 traceID=c4d44973ebd73251b94747907799c96d
time="2024-09-23T09:56:35Z" level=debug msg="session started" spanID=d5b223f292038330 traceID=dbec3a67ab5c85c0a9801d7e776bf0ec
time="2024-09-23T09:56:35Z" level=debug msg="session started" spanID=72c2edd2f1daf5e6 traceID=750817617304cfcbf64098151bb6ca23
time="2024-09-23T09:56:35Z" level=debug msg="session started" spanID=ef420b29b67bad0c traceID=becf8eb4bc7199e1d193dbbe133fe3a2
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=f677e25336d6ea9f traceID=1cf9a1931fb63312ff5a46b2caf1762d
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=38a20c506a9b7970 traceID=692cd5eb09610bd094404f8623f69c77
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=9f299f53610a702f traceID=5b19012002cef8c9499e7ec8eaba79b3
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=c9fa583f8335c9df traceID=0d00421d3676c7a26ffedaa239ba82ee
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=8f4733e824db4487 traceID=e156bf61b59c28d52125fd546ee3666e
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=11e045cf229fecf9 traceID=fecc70cf4bc437213e9720b990f4a6f7
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=5690c9dca821d232 traceID=afbc2f875dd3e47a8183ac0d38b399e8
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=00fcb62113b612fc traceID=1b71e855503ed6a7343527e473bd4c2f
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=30f8e93648caac65 traceID=857b8056f16690517464f43810b16608
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=7991ebafaa70c880 traceID=7b56a6a051a3ff5485683dc838bf2760
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=4a501b92748f767b traceID=7c4c436ec6487349b9e4acc4bf950ef0
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=aeb4951ce1d92d40 traceID=77740402c74ea88c232b5be3776af897
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=728e6b5c21771577 traceID=0c65489231529dc2125707ab13a9d37b
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=1873a92f19623737 traceID=c6a2ec501a1cad3eb3ae7dc18be58447
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=a86965012bd90c88 traceID=c7d95e349638e4d8768290e1d7f2ca12
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=a66fcb53ad585ccc traceID=3fe5da20a424d1170acea405f953a087
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=1e0db82c601ecaf3 traceID=2f2b671db852f897c94120887bb8ee26
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=bc7c2302d349fa1a traceID=5dedb46a86d3945be5c79683f3ede6b6
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=e51ad22851211766 traceID=27bf641baf867d69dbbc3e18d5e7458a
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=eaeef6b8be76949c traceID=93fc5cca9680ee8bc9d4de2f41b675e1
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=e7661ae8cb898e6a traceID=d77892361f73b3b78d97d883a10ae20f
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=d86eae6a68025d99 traceID=1b136bb725f5a31a26bdd01f03afec94
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=ad5337408b511cf9 traceID=19dfbe151a3018802bc7ae71d079051b
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=2bb6d77cd136cb18 traceID=7be9ffaf3deaddc227c132acea0bb803
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=96f0f21192679821 traceID=05b0ec3f015fc725e1112324bf4b6b1a
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=cbe9e77f066faf1c traceID=d20be4cb0f47c911f35a72984ecea547
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=6dd7769f2edaf4b0 traceID=cd3118e61a03a2e04b50bd9f2138eda6
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=2a7baa97f67fe03e traceID=94455bd150c5a3c9172fb61823226348
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=751c2263f0a0b1a5 traceID=24afe5e5e3c0025012379fbd84769ecb
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=8339be9ec2ad9901 traceID=620a0a7591bb1684ddcd3707e6837eb8
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=5ac8fb3ceb1fdf33 traceID=864fa5f0a66dd0026294af4e324baa7a
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=2f4ad8152166ce13 traceID=ef53a6bf218a3fd6ba1f21950019d1d1
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=b56f5839b0fb96cf traceID=4af96d74161d011e98804aaf171a595a
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=fd2c69fb61b5dc40 traceID=a2aacf13ab450a9943f6cf913ffe3ad4
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=d324edca54aafe1a traceID=1ef0db180c63eda5d3481acc393d4389
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=bb9244eea0d8a81f traceID=a2caaa7d0962bd0feed68d3475b85af8
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=9da2ca76b8acdaef traceID=ebdbcd1e979f786d76bb2e3828d455cb
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=6fb4e7ae1549ba10 traceID=b6e6d90974e8df880d1543e767ec8cc4
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=246841b7d1eaa461 traceID=1c3354e7ab0b7bacda9155a2efcea9fa
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=9585297a3fa6ee1b traceID=54cbf95125dcf23d64c1b6e2332e1599
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=6f7379e8d726724e traceID=6f38453485ee2295af66dce98ae9edef
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=8cb5aaa10f985018 traceID=4560eea9c8cb4d57c400a39a9b18212d
time="2024-09-23T09:56:36Z" level=debug msg="session started" spanID=5e97109720e9d91e traceID=19b4aa06dfeb719717875e72cc9e331f
time="2024-09-23T09:56:37Z" level=debug msg="session started" spanID=be5de974d44f14a6 traceID=a9c3f7fecd7b753d5bc9099f93f5c2f6
