stdout: /buildkit-binaries/v0.9.0/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.0/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config3822897763/buildkitd.toml --root /tmp/bkbench_sandbox893137447 --addr unix:///tmp/bkbench_sandbox893137447/buildkitd.sock --debug --debugaddr 127.0.0.1:40295
stderr: /buildkit-binaries/v0.9.0/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.0/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config3822897763/buildkitd.toml --root /tmp/bkbench_sandbox893137447 --addr unix:///tmp/bkbench_sandbox893137447/buildkitd.sock --debug --debugaddr 127.0.0.1:40295
> StartCmd 2024-09-18 13:06:13.2521092 +0000 UTC m=+3457.108606280 /buildkit-binaries/v0.9.0/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.0/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config3822897763/buildkitd.toml --root /tmp/bkbench_sandbox893137447 --addr unix:///tmp/bkbench_sandbox893137447/buildkitd.sock --debug --debugaddr 127.0.0.1:40295
time="2024-09-18T13:06:13Z" level=debug msg="debug handlers listening at 127.0.0.1:40295"
time="2024-09-18T13:06:13Z" level=info msg="auto snapshotter: using overlayfs"
time="2024-09-18T13:06:13Z" level=warning msg="using host network as the default"
time="2024-09-18T13:06:13Z" level=info msg="found worker \"yx385v0hp4no3gs06ac27r9w9\", labels=map[org.mobyproject.buildkit.worker.executor:oci org.mobyproject.buildkit.worker.hostname:14ed7e5a3664 org.mobyproject.buildkit.worker.sandbox:true org.mobyproject.buildkit.worker.snapshotter:overlayfs], platforms=[linux/amd64 linux/arm64 linux/riscv64 linux/ppc64le linux/s390x linux/386 linux/mips64le linux/mips64 linux/arm/v7 linux/arm/v6]"
time="2024-09-18T13:06:13Z" level=info msg="found 1 workers, default=\"yx385v0hp4no3gs06ac27r9w9\""
time="2024-09-18T13:06:13Z" level=warning msg="currently, only the default worker can be used."
time="2024-09-18T13:06:13Z" level=info msg="running server on /tmp/bkbench_sandbox893137447/buildkitd.sock"
time="2024-09-18T13:06:15Z" level=debug msg="session started" spanID=ad8bf9218c249be4 traceID=0abdd37de8e1c50448eb480d18a78c51
time="2024-09-18T13:06:16Z" level=debug msg="session started" spanID=e41dabed61d23cf2 traceID=e155860ab413a2c6c7c8dccccc37c1c5
time="2024-09-18T13:06:16Z" level=debug msg="session started" spanID=a66974ea8cc09a65 traceID=4c21f10496f12fee624f2469fc3c5194
time="2024-09-18T13:06:17Z" level=debug msg="session started" spanID=b504a3d085303552 traceID=3f22c8178ae766c5d34b1228a815ac9b
time="2024-09-18T13:06:17Z" level=debug msg="session started" spanID=e9797dfafe62ed97 traceID=f31b0a2c229ace9cf50b713236edfc57
time="2024-09-18T13:06:17Z" level=debug msg="session started" spanID=63015559e5e0b9e1 traceID=c4ff84f0cd5159aa624cccbf076a283e
time="2024-09-18T13:06:17Z" level=debug msg="session started" spanID=bfcbc75a12a523d1 traceID=fe54d025385ab26cccaec3f690a484da
time="2024-09-18T13:06:17Z" level=debug msg="session started" spanID=f7ab8caab5232b94 traceID=b49de54886eb3eac2ec71a8b94f0df81
time="2024-09-18T13:06:17Z" level=debug msg="session started" spanID=afe04433157d1a8c traceID=69c03a8b5c4639097fdaff17631b6fc9
time="2024-09-18T13:06:17Z" level=debug msg="session started" spanID=2a3d69cb27cd39c3 traceID=589f673ef11f1e858969a2c46133ff98
time="2024-09-18T13:06:17Z" level=debug msg="session started" spanID=ed90f03d48ac5780 traceID=c97c7b5e01ad71cf0f9dabfe9ce6bfa9
time="2024-09-18T13:06:17Z" level=debug msg="session started" spanID=329408352790b6cb traceID=3d0e174ba859b51e7d370c7ba184feb5
time="2024-09-18T13:06:17Z" level=debug msg="session started" spanID=7f0cee30b7406150 traceID=566d2c6f60fb8f1f81df3cdb94e69e2b
time="2024-09-18T13:06:17Z" level=debug msg="session started" spanID=a45e6506ab9cb27c traceID=1d940e7dbdf90f89e33ee4edc74d55f5
time="2024-09-18T13:06:17Z" level=debug msg="session started" spanID=7f4f026e7b4fb1c1 traceID=3c52eca65f20c21aeadecff78651fd43
time="2024-09-18T13:06:17Z" level=debug msg="session started" spanID=8232549f3f8cfbcd traceID=31176664867d46297b5c6f4267ea968c
