stdout: /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config928825996/buildkitd.toml --root /tmp/bkbench_sandbox2921959438 --addr unix:///tmp/bkbench_sandbox2921959438/buildkitd.sock --debug --debugaddr 127.0.0.1:45867
stderr: /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config928825996/buildkitd.toml --root /tmp/bkbench_sandbox2921959438 --addr unix:///tmp/bkbench_sandbox2921959438/buildkitd.sock --debug --debugaddr 127.0.0.1:45867
> StartCmd 2024-09-18 22:15:18.985682652 +0000 UTC m=+1653.836744582 /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config928825996/buildkitd.toml --root /tmp/bkbench_sandbox2921959438 --addr unix:///tmp/bkbench_sandbox2921959438/buildkitd.sock --debug --debugaddr 127.0.0.1:45867
time="2024-09-18T22:15:19Z" level=debug msg="debug handlers listening at 127.0.0.1:45867"
time="2024-09-18T22:15:19Z" level=info msg="auto snapshotter: using overlayfs"
time="2024-09-18T22:15:19Z" level=warning msg="using host network as the default"
time="2024-09-18T22:15:19Z" level=info msg="found worker \"ux1meyw42mancnapygs02kl8h\", labels=map[org.mobyproject.buildkit.worker.executor:oci org.mobyproject.buildkit.worker.hostname:26c204958af1 org.mobyproject.buildkit.worker.sandbox:true org.mobyproject.buildkit.worker.snapshotter:overlayfs], platforms=[linux/amd64 linux/arm64 linux/riscv64 linux/ppc64le linux/s390x linux/386 linux/mips64le linux/mips64 linux/arm/v7 linux/arm/v6]"
time="2024-09-18T22:15:19Z" level=info msg="found 1 workers, default=\"ux1meyw42mancnapygs02kl8h\""
time="2024-09-18T22:15:19Z" level=warning msg="currently, only the default worker can be used."
time="2024-09-18T22:15:19Z" level=info msg="running server on /tmp/bkbench_sandbox2921959438/buildkitd.sock"
time="2024-09-18T22:15:21Z" level=debug msg="session started" spanID=1c42ae6aeb3e4702 traceID=873956fd849971facceeb886e58042dd
time="2024-09-18T22:15:22Z" level=debug msg="session started" spanID=1366ebf912885c51 traceID=c4bd7b4389a1963f4d4f82aded2df2b6
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=9e79129f26f5a0b6 traceID=0656b401a62be312a81ce44b16364452
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=b3f4896cfd23e37f traceID=a07be8bdec98fc6ae5ff6b8ce978a5e2
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=1ca2cacfa3560776 traceID=ca7b505dfe0e42b28e74e2f46cf554ad
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=6d863bb52a36f136 traceID=4d3090269fdb52a81809e08bb459e8ed
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=5d5f791b60831112 traceID=7432088c6fc101369841f01ab1bc315b
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=14598aa7100dc35b traceID=1b92d4b4ab2760e17688faf3fbe935d9
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=1e56431f2d183e56 traceID=858287c58870f9957e0bc93dcd1803a9
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=6c622fb8c9005906 traceID=20a4b6bc86233647c0b7eac392ca820a
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=1202d584f48f2af6 traceID=a7c5e9dfbb0876e22203c00f5e89c352
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=d8988cfcde36d768 traceID=7d19eaf6e69b713e86e36d08206c7c9b
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=d346cb3826fae2f4 traceID=a4e7a987aa7c23c6889efb4010052081
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=be1feb490b6e128c traceID=1b16d3c755d90491d4c4407e8074e812
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=45d483f122740737 traceID=6af0da2136646909ae9f97228305e80d
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=cb6d781921f37873 traceID=8a83c05bf80763a5e1303d4a456dbb75
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=c8d045f7d221f76b traceID=faff03d6fce6063f62f7d0e7203c30cc
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=6c5c4169102aa21a traceID=2cbb0b340ba0ed33bddacd32a9ab7648
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=bec96c05a5a81371 traceID=8f5c515e0f2696e8b17f7ce811384d04
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=636d5da9d2bc6d5a traceID=8d849f51592a38ee733b32cd3e527fb5
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=9955bdb05e3f2c24 traceID=3c5c4f7146a1c39fe40fca439eb43034
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=c8bb6a1be6a47413 traceID=0d9c5a845acffc24993a56e8e8afde8a
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=b19cd04be8cb8622 traceID=72a6402bbf8098114d5cf14539d0df9d
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=4175935f8d3c7961 traceID=4825ce130c11fd19c339389a72dd74f6
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=7d75c80f2c0d98ee traceID=6226eef4da38ae458124dd9a8e0c59ec
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=0123b123207a7aab traceID=89ca7e020ef837c78ccc253e66f1a218
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=24f1bed95843b022 traceID=17518b5248e05166f7b3c66499430972
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=2f0ed5360ebe80ba traceID=9305a8aeb80ae7755cad5fc4cf274841
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=8a411057d301199a traceID=b79efe052785a0f9e256b92c91f69e39
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=f1c9d77710cee4a6 traceID=111e7c919ea1199de83541ac47cd4b80
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=d953ce0522f266c2 traceID=3559f77dea2d4140d3424034fcc70dd3
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=19d2ff77bb9b2ea7 traceID=897255964568a16c6d21518b0e6f8314
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=f2ac5c38ac8d3c4c traceID=8410de4a08089ca0e8cdb78678704ef3
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=6f06c306ab4dfc83 traceID=a028dadf0f7e3fad18d143dbed24401f
time="2024-09-18T22:15:23Z" level=debug msg="session started" spanID=d373b48d8310ad7c traceID=3ffcc37373494ca78d07e88b8419f020
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=4f21460589e9bc8d traceID=390a5fae20cd76294d0a4a1d827da0d8
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=57998ca1043d375a traceID=e43d55ef605fdd4a9e0cb69cc7a5786c
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=220e99bdf8ceb9e2 traceID=cb57991310fe22f6a26fc29ae8cbaee0
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=04b9396ed6cc2df8 traceID=02d2b16b4951b6b29daeeb2e65bdae7f
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=a12fc18d17a67d08 traceID=b8b7660f9cf902dfce2fb4eb3e0db630
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=c0745b7c76bd818b traceID=8a1d63bb887d44fc82d6fc8d40a3e621
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=d427424fc2bb0353 traceID=3abd0013a07a259aed4574922a21efb1
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=557a2ca2859301b7 traceID=d2f5a205555c3ad1eefc44af732d3e6e
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=57aa43e17c66c1ef traceID=a7790c3b632b6739291e6905b36e9fdc
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=b17f105a06af12d9 traceID=b6b3548a6c0cb9f99726b834d45ef834
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=30751acb12f09c68 traceID=f1857dfd11e6b97e5b93af342dad58ce
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=3276d9d74ed19a51 traceID=ba282f93d402d1c4a2b268f77a3c94ff
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=56627122499622da traceID=87561ca271a396672f0c19a4878e91c3
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=356532b6c520817c traceID=5487cbff03d08b949362608d18a6390b
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=ad9b475a33f3db14 traceID=27bd74a6f9e211ec36c77c3df0b7bde7
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=d8ffc8f1faacd3c9 traceID=7ceaa3f62b34e5d95d661a928ed8a647
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=370f97898ce6a742 traceID=2b989459e383a334e7c1ee8d0f9fe721
time="2024-09-18T22:15:24Z" level=debug msg="session finished: <nil>" spanID=1c42ae6aeb3e4702 traceID=873956fd849971facceeb886e58042dd
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=ce03d67f46c225ff traceID=005ba50e6588bd2047dcfc71ff18c059
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=bdb7a9bb00714030 traceID=f4528d30db35e70c82f700b9bc31d6d8
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=8cb4466cd4d629df traceID=fea43ae610de33d03239359257548adc
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=d7d5914f48750cd5 traceID=3eb288fef5edd3f3d37b01b8d93873d2
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=bda03b7efa096fb7 traceID=8a205811ccc8ea7038f398262a588197
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=6817553384fa2fb1 traceID=e8d3d004123f7c02794226e91aeb695c
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=2d6f056b1e920998 traceID=5a754c001d4c61fada9bbd42bdb16680
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=252ca46e50d17bb6 traceID=bf6433b18f4dd106942f05c972a11b00
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=92132fd1aa7e254f traceID=638da1bb09dc195ce27107e44d28627a
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=0a5c2f204ed31e93 traceID=6a1660b626e06b7b36aa06418f20673a
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=e6b499cea7a95438 traceID=71d2b8343250a2a25f13838367c76207
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=fd09ca2e763c875e traceID=3576b3420103a421d7b2894a576b051b
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=bc53188062a5434a traceID=fcb7c9ea774a36054a4b55a44cc762e6
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=e03dc86c17ff9e1d traceID=6f5bf73782b6d5a140f551cbca729a28
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=31874d42523a81bf traceID=1af157668a0c48973f5193b92d01fb98
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=94f3d47c126e7866 traceID=61d1d20bd5d57007ae8a5d474c3951fb
time="2024-09-18T22:15:24Z" level=debug msg="session started" spanID=908e283ab47ec1a9 traceID=3ca1e625c6753bbd006deed8aeb3f76b
