stdout: /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config2912310919/buildkitd.toml --root /tmp/bkbench_sandbox107095704 --addr unix:///tmp/bkbench_sandbox107095704/buildkitd.sock --debug --debugaddr 127.0.0.1:45465
stderr: /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config2912310919/buildkitd.toml --root /tmp/bkbench_sandbox107095704 --addr unix:///tmp/bkbench_sandbox107095704/buildkitd.sock --debug --debugaddr 127.0.0.1:45465
> StartCmd 2024-09-18 22:17:19.88701774 +0000 UTC m=+1774.738079680 /buildkit-binaries/v0.9.3/buildkitd --oci-worker=true --oci-worker-binary=/buildkit-binaries/v0.9.3/buildkit-runc --containerd-worker=false --oci-worker-gc=false --oci-worker-labels=org.mobyproject.buildkit.worker.sandbox=true --config=/tmp/bkbench_config2912310919/buildkitd.toml --root /tmp/bkbench_sandbox107095704 --addr unix:///tmp/bkbench_sandbox107095704/buildkitd.sock --debug --debugaddr 127.0.0.1:45465
time="2024-09-18T22:17:19Z" level=debug msg="debug handlers listening at 127.0.0.1:45465"
time="2024-09-18T22:17:19Z" level=info msg="auto snapshotter: using overlayfs"
time="2024-09-18T22:17:19Z" level=warning msg="using host network as the default"
time="2024-09-18T22:17:19Z" level=info msg="found worker \"mpyd4zqf7kw03umb8hnn76ahk\", labels=map[org.mobyproject.buildkit.worker.executor:oci org.mobyproject.buildkit.worker.hostname:26c204958af1 org.mobyproject.buildkit.worker.sandbox:true org.mobyproject.buildkit.worker.snapshotter:overlayfs], platforms=[linux/amd64 linux/arm64 linux/riscv64 linux/ppc64le linux/s390x linux/386 linux/mips64le linux/mips64 linux/arm/v7 linux/arm/v6]"
time="2024-09-18T22:17:19Z" level=info msg="found 1 workers, default=\"mpyd4zqf7kw03umb8hnn76ahk\""
time="2024-09-18T22:17:19Z" level=warning msg="currently, only the default worker can be used."
time="2024-09-18T22:17:19Z" level=info msg="running server on /tmp/bkbench_sandbox107095704/buildkitd.sock"
time="2024-09-18T22:17:22Z" level=debug msg="session started" spanID=a2f2f37b2fb0548e traceID=cebaa6b132874dc762adf23597b0519a
time="2024-09-18T22:17:23Z" level=debug msg="session started" spanID=c88aea21e49a7111 traceID=53ca6074d0486d8d12036da73ec72eaf
time="2024-09-18T22:17:23Z" level=debug msg="session started" spanID=207efdf7085be355 traceID=801b44edbb94fbf7655e5ad6b7e3e544
time="2024-09-18T22:17:24Z" level=debug msg="session started" spanID=2fbe6259b1b25c67 traceID=5712c0d880f8f4cc45b013ced2288333
time="2024-09-18T22:17:24Z" level=debug msg="session started" spanID=6351410286dfdbf0 traceID=4aaad0c8c6fe21f55fad31f01179742e
time="2024-09-18T22:17:24Z" level=debug msg="session started" spanID=02358771b59e6c65 traceID=edbb4d699a30a8d1a5a67aa95a0a645a
time="2024-09-18T22:17:24Z" level=debug msg="session started" spanID=9d4e82e26502aafa traceID=35860af48406da7bab35341963fa734b
time="2024-09-18T22:17:24Z" level=debug msg="session started" spanID=e8a0974fc2b675e9 traceID=ae372b7fafdce5b4fdad501e4749649e
time="2024-09-18T22:17:24Z" level=debug msg="session started" spanID=f47946b395a89e37 traceID=68dbf379ab68823672786cc8971b3af7
time="2024-09-18T22:17:24Z" level=debug msg="session started" spanID=590949c6f3b09484 traceID=d1a74ea41a625700188b8a3503e74db6
time="2024-09-18T22:17:24Z" level=debug msg="session started" spanID=013b1a79cfaf2f88 traceID=e37f0448523e20be7e651a960741b84b
time="2024-09-18T22:17:24Z" level=debug msg="session started" spanID=38697ef435baccaf traceID=82bce63778453fc5c8bbe5000a3c1b3b
time="2024-09-18T22:17:24Z" level=debug msg="session started" spanID=68bb45727bf152f3 traceID=cd937e10aed578014e3e3ba12d96e5f3
time="2024-09-18T22:17:24Z" level=debug msg="session started" spanID=f7942c3d6e6140b1 traceID=1b91bc8532062696fd52b190235571dd
time="2024-09-18T22:17:24Z" level=debug msg="session started" spanID=96c62acf8fba8a16 traceID=289fe8b17b7454426c64114427505b67
time="2024-09-18T22:17:24Z" level=debug msg="session started" spanID=d71c3ff15390dba5 traceID=1450aeb1376ed778f63c9c40e185a541
time="2024-09-18T22:17:24Z" level=debug msg="session started" spanID=7078f413706266f4 traceID=0b9d3f0d5e5f23bb24c4f0d7c8bfe971
time="2024-09-18T22:17:24Z" level=debug msg="session started" spanID=ed2afb20008259ef traceID=9b180128ce3ac5d2aa7b4bf1f834d752
time="2024-09-18T22:17:24Z" level=debug msg="session started" spanID=7eea6af47ba4620e traceID=c1d6339b8c44960c8e6f213d0362b99f
time="2024-09-18T22:17:24Z" level=debug msg="session started" spanID=c8f0e46088a8a4ab traceID=80d4f888c19b69a3f8183673c7dd6733
